,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
3,exp_name: hover_ppo_v2_2023-01-24,120832,0.000475,1.0,2048,-0.783208,-0.784768,-0.781709,0.000448,59,1652.4913516044617
4,exp_name: hover_ppo_v2_2023-01-24,122880,0.000477,1.0,2048,-0.783102,-0.784433,-0.781404,0.000447,60,1679.9770548343658
0,exp_name: hover_ppo_v2_2023-01-24,124928,0.000478,1.0,2048,-0.782987,-0.784516,-0.78143,0.000448,61,1707.28848361969
1,exp_name: hover_ppo_v2_2023-01-24,126976,0.000502,1.0,2048,-0.782867,-0.784328,-0.781301,0.000454,62,1734.5989565849304
2,exp_name: hover_ppo_v2_2023-01-24,129024,0.000486,1.0,2048,-0.782752,-0.784078,-0.780958,0.000453,63,1762.1268379688263
3,exp_name: hover_ppo_v2_2023-01-24,131072,0.000503,1.0,2048,-0.782608,-0.784391,-0.78096,0.000474,64,1789.956604719162
4,exp_name: hover_ppo_v2_2023-01-24,133120,0.00048,1.0,2048,-0.782502,-0.784421,-0.780936,0.000465,65,1817.1338658332825
0,exp_name: hover_ppo_v2_2023-01-24,135168,0.000483,1.0,2048,-0.782376,-0.783691,-0.780776,0.000472,66,1844.4037466049194
1,exp_name: hover_ppo_v2_2023-01-24,137216,0.000477,1.0,2048,-0.782259,-0.78395,-0.780848,0.000466,67,1871.6156589984894
2,exp_name: hover_ppo_v2_2023-01-24,139264,0.000475,1.0,2048,-0.782144,-0.783752,-0.780292,0.000474,68,1898.664422750473
3,exp_name: hover_ppo_v2_2023-01-24,141312,0.000484,1.0,2048,-0.78202,-0.783533,-0.780442,0.000465,69,1926.0399737358093
4,exp_name: hover_ppo_v2_2023-01-24,143360,0.000482,1.0,2048,-0.781883,-0.783529,-0.780436,0.000481,70,1953.3286159038544
0,exp_name: hover_ppo_v2_2023-01-24,145408,0.000474,1.0,2048,-0.781771,-0.783366,-0.780165,0.000484,71,1980.5030949115753
1,exp_name: hover_ppo_v2_2023-01-24,147456,0.000479,1.0,2048,-0.78166,-0.783212,-0.779964,0.000486,72,2007.7644608020782
2,exp_name: hover_ppo_v2_2023-01-24,149504,0.00049,1.0,2048,-0.781535,-0.783008,-0.779885,0.000481,73,2035.105123758316
3,exp_name: hover_ppo_v2_2023-01-24,151552,0.000482,1.0,2048,-0.781413,-0.782985,-0.779419,0.000488,74,2062.4496898651123
4,exp_name: hover_ppo_v2_2023-01-24,153600,0.000477,1.0,2048,-0.781278,-0.782719,-0.779612,0.000486,75,2089.686039686203
0,exp_name: hover_ppo_v2_2023-01-24,155648,0.000474,1.0,2048,-0.781153,-0.78298,-0.779325,0.000483,76,2116.8092107772827
1,exp_name: hover_ppo_v2_2023-01-24,157696,0.000483,1.0,2048,-0.781027,-0.782562,-0.779608,0.000502,77,2144.0881128311157
2,exp_name: hover_ppo_v2_2023-01-24,159744,0.000493,1.0,2048,-0.7809,-0.782386,-0.778997,0.0005,78,2171.5501487255096
3,exp_name: hover_ppo_v2_2023-01-24,161792,0.000482,1.0,2048,-0.78077,-0.782446,-0.778967,0.000512,79,2198.84610080719
4,exp_name: hover_ppo_v2_2023-01-24,163840,0.000498,1.0,2048,-0.780679,-0.782311,-0.779151,0.000512,80,2226.520810842514
0,exp_name: hover_ppo_v2_2023-01-24,165888,0.000487,1.0,2048,-0.780518,-0.782251,-0.778695,0.000513,81,2253.7614438533783
1,exp_name: hover_ppo_v2_2023-01-24,167936,0.000481,1.0,2048,-0.780397,-0.782286,-0.778557,0.00052,82,2280.9846630096436
2,exp_name: hover_ppo_v2_2023-01-24,169984,0.00048,1.0,2048,-0.78027,-0.781837,-0.778484,0.000524,83,2308.3231947422028
3,exp_name: hover_ppo_v2_2023-01-24,172032,0.000485,1.0,2048,-0.780142,-0.781732,-0.778576,0.000528,84,2335.638442993164
4,exp_name: hover_ppo_v2_2023-01-24,174080,0.000482,1.0,2048,-0.78001,-0.781634,-0.777754,0.000517,85,2362.9736948013306
0,exp_name: hover_ppo_v2_2023-01-24,176128,0.000477,1.0,2048,-0.779905,-0.781753,-0.778113,0.000513,86,2390.0909717082977
1,exp_name: hover_ppo_v2_2023-01-24,178176,0.000503,1.0,2048,-0.779769,-0.781483,-0.777802,0.000531,87,2417.393131017685
2,exp_name: hover_ppo_v2_2023-01-24,180224,0.00048,1.0,2048,-0.779652,-0.781258,-0.777912,0.000532,88,2444.7501549720764
3,exp_name: hover_ppo_v2_2023-01-24,182272,0.00047,1.0,2048,-0.779536,-0.781309,-0.777254,0.000537,89,2471.7265708446503
4,exp_name: hover_ppo_v2_2023-01-24,184320,0.000474,1.0,2048,-0.779375,-0.781139,-0.777435,0.000534,90,2498.8896219730377
0,exp_name: hover_ppo_v2_2023-01-24,186368,0.000475,1.0,2048,-0.779264,-0.780881,-0.777248,0.000528,91,2526.169984817505
1,exp_name: hover_ppo_v2_2023-01-24,188416,0.00048,1.0,2048,-0.779114,-0.781008,-0.777115,0.000553,92,2553.379820585251
2,exp_name: hover_ppo_v2_2023-01-24,190464,0.00048,1.0,2048,-0.778981,-0.780574,-0.776908,0.000546,93,2580.5677058696747
3,exp_name: hover_ppo_v2_2023-01-24,192512,0.000475,1.0,2048,-0.778846,-0.780633,-0.776658,0.000543,94,2607.847324848175
4,exp_name: hover_ppo_v2_2023-01-24,194560,0.000469,1.0,2048,-0.778717,-0.78062,-0.776959,0.00056,95,2634.9956188201904
0,exp_name: hover_ppo_v2_2023-01-24,196608,0.000475,1.0,2048,-0.778607,-0.780672,-0.776601,0.000555,96,2662.1736829280853
1,exp_name: hover_ppo_v2_2023-01-24,198656,0.000471,1.0,2048,-0.778474,-0.780392,-0.776492,0.000546,97,2689.3134467601776
2,exp_name: hover_ppo_v2_2023-01-24,200704,0.000472,1.0,2048,-0.77835,-0.780344,-0.776393,0.000571,98,2716.4735119342804
3,exp_name: hover_ppo_v2_2023-01-24,202752,0.000482,1.0,2048,-0.778216,-0.780265,-0.776494,0.00055,99,2743.88676404953
4,exp_name: hover_ppo_v2_2023-01-24,204800,0.000492,1.0,2048,-0.778086,-0.780046,-0.776069,0.00055,100,2771.4408388137817
0,exp_name: hover_ppo_v2_2023-01-24,206848,0.000554,1.0,2048,-0.777973,-0.779778,-0.7761,0.00056,101,2800.177795648575
1,exp_name: hover_ppo_v2_2023-01-24,208896,0.000558,1.0,2048,-0.777819,-0.779617,-0.775834,0.000554,102,2828.8599977493286
2,exp_name: hover_ppo_v2_2023-01-24,210944,0.000525,1.0,2048,-0.777668,-0.77949,-0.775663,0.000568,103,2857.015581846237
3,exp_name: hover_ppo_v2_2023-01-24,212992,0.000539,1.0,2048,-0.777585,-0.779238,-0.77567,0.000585,104,2885.417636871338
4,exp_name: hover_ppo_v2_2023-01-24,215040,0.00056,1.0,2048,-0.777449,-0.77937,-0.775616,0.000584,105,2914.2224247455597
0,exp_name: hover_ppo_v2_2023-01-24,217088,0.000561,1.0,2048,-0.777338,-0.779223,-0.775443,0.000581,106,2942.873247861862
1,exp_name: hover_ppo_v2_2023-01-24,219136,0.000565,1.0,2048,-0.777215,-0.779164,-0.774766,0.000575,107,2971.5553307533264
2,exp_name: hover_ppo_v2_2023-01-24,221184,0.000592,1.0,2048,-0.77709,-0.77892,-0.774943,0.000598,108,3001.0063107013702
3,exp_name: hover_ppo_v2_2023-01-24,223232,0.000608,1.0,2048,-0.776982,-0.778707,-0.774908,0.00058,109,3030.881340742111
4,exp_name: hover_ppo_v2_2023-01-24,225280,0.000537,1.0,2048,-0.776833,-0.778887,-0.774405,0.000597,110,3059.212639808655
0,exp_name: hover_ppo_v2_2023-01-24,227328,0.000513,1.0,2048,-0.776685,-0.77868,-0.774551,0.000593,111,3087.056564807892
1,exp_name: hover_ppo_v2_2023-01-24,229376,0.000508,1.0,2048,-0.776547,-0.778563,-0.774428,0.000596,112,3114.385965824127
2,exp_name: hover_ppo_v2_2023-01-24,231424,0.000477,1.0,2048,-0.776393,-0.778387,-0.774229,0.000592,113,3141.5142147541046
3,exp_name: hover_ppo_v2_2023-01-24,233472,0.000479,1.0,2048,-0.776282,-0.778804,-0.774449,0.000599,114,3168.7796568870544
4,exp_name: hover_ppo_v2_2023-01-24,235520,0.000476,1.0,2048,-0.776151,-0.778084,-0.773664,0.000595,115,3195.9738388061523
0,exp_name: hover_ppo_v2_2023-01-24,237568,0.000481,1.0,2048,-0.776005,-0.777809,-0.773973,0.000602,116,3223.2881846427917
1,exp_name: hover_ppo_v2_2023-01-24,239616,0.000471,1.0,2048,-0.775874,-0.77784,-0.773758,0.000597,117,3250.3677377700806
2,exp_name: hover_ppo_v2_2023-01-24,241664,0.000484,1.0,2048,-0.775751,-0.778129,-0.773409,0.000592,118,3277.794261932373
3,exp_name: hover_ppo_v2_2023-01-24,243712,0.000485,1.0,2048,-0.775609,-0.777861,-0.773235,0.000601,119,3305.134887933731
4,exp_name: hover_ppo_v2_2023-01-24,245760,0.000472,1.0,2048,-0.775481,-0.777705,-0.773309,0.000618,120,3332.1462779045105
