,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",2200,0.036923,200.0,11,-1224.634815,-1633.46679,-739.713681,293.073728
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",4400,0.036433,200.0,11,-1486.337129,-1723.490881,-1247.329302,154.819368
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",6600,0.039071,200.0,11,-1441.445424,-1762.62871,-883.98023,292.269746
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",8800,0.037399,200.0,11,-1175.498025,-1472.125415,-785.499196,221.555825
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",11000,0.035825,200.0,11,-1246.492704,-1873.307308,-847.621384,258.59137
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",13200,0.035154,200.0,11,-1204.316116,-1797.394553,-960.837662,262.846228
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",15400,0.035452,200.0,11,-1473.283856,-1809.237571,-842.187431,303.245588
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",17600,0.037426,200.0,11,-1350.079568,-1719.856302,-963.615843,258.752078
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",19800,0.036895,200.0,11,-1228.552484,-1798.417155,-902.495739,257.998895
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",22000,0.034935,200.0,11,-1366.271796,-1643.573069,-1074.879183,175.764126
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",24200,0.035583,200.0,11,-1247.96739,-1808.658972,-858.91185,321.895019
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",26400,0.035053,200.0,11,-1328.693941,-1874.703411,-860.366061,295.704042
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",28600,0.036655,200.0,11,-1381.111051,-1829.013487,-868.224687,331.698621
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",30800,0.038378,200.0,11,-1138.263935,-1838.959798,-736.396868,274.327872
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",33000,0.035744,200.0,11,-1247.31155,-1637.984536,-977.341748,257.37793
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",35200,0.035251,200.0,11,-1208.689871,-1850.452992,-973.409031,256.239464
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",37400,0.035545,200.0,11,-1189.459826,-1815.909713,-807.636636,296.90719
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",39600,0.035321,200.0,11,-1191.544734,-1589.501104,-907.02547,193.684492
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",41800,0.038816,200.0,11,-1212.859316,-1650.726504,-808.852239,315.832547
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",44000,0.03564,200.0,11,-1188.951403,-1621.55372,-848.905142,261.445053
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",46200,0.035261,200.0,11,-1285.786884,-1624.165802,-881.517441,208.510485
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",48400,0.035225,200.0,11,-1250.957238,-1626.330402,-937.429954,204.481147
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",50600,0.035527,200.0,11,-1199.415367,-1630.49548,-879.616945,259.545656
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",52800,0.037466,200.0,11,-1289.795589,-1746.608644,-902.091497,286.610116
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",55000,0.036472,200.0,11,-1049.647701,-1536.896117,-759.154599,186.62952
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",57200,0.03516,200.0,11,-1253.979546,-1789.585396,-859.324358,310.189839
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",59400,0.035156,200.0,11,-1289.612257,-1738.631842,-858.966926,319.125294
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",61600,0.035058,200.0,11,-1220.497186,-1652.617977,-858.701901,267.130817
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",63800,0.036766,200.0,11,-1495.762712,-1816.196254,-1090.548613,236.855886
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",66000,0.037871,200.0,11,-1392.03635,-1732.577482,-1201.632325,197.294407
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",68200,0.035156,200.0,11,-1464.267756,-1889.574574,-1107.716954,222.467267
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",70400,0.035152,200.0,11,-1391.234773,-1748.370028,-1030.554627,205.786783
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",72600,0.035065,200.0,11,-1361.511866,-1838.924883,-1041.366849,238.496275
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",74800,0.035187,200.0,11,-1541.425915,-1769.449207,-1270.661954,147.837555
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",77000,0.038061,200.0,11,-1478.638068,-1825.11029,-1055.076858,217.841543
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",79200,0.035399,200.0,11,-1521.847758,-1870.041101,-1197.401784,213.701839
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",81400,0.034959,200.0,11,-1597.863072,-1873.192219,-1348.52709,205.70584
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",83600,0.035136,200.0,11,-1691.453058,-1845.895644,-1482.730665,129.563936
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",85800,0.035052,200.0,11,-1551.570301,-1868.956249,-1293.870634,188.458832
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",88000,0.038135,200.0,11,-1667.654735,-1847.230193,-1479.537626,135.127432
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",90200,0.035614,200.0,11,-1744.50292,-1882.818014,-1438.100852,152.12608
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",92400,0.035116,200.0,11,-1696.276008,-1847.831432,-1536.223679,120.450189
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",94600,0.035059,200.0,11,-1664.041996,-1847.288811,-1404.153957,144.543733
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",96800,0.034927,200.0,11,-1691.64892,-1798.487973,-1476.639151,87.470689
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",99000,0.036832,200.0,11,-1674.103979,-1838.490709,-1514.374283,101.818185
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",101200,0.037524,200.0,11,-1680.060572,-1808.723234,-1478.317789,100.315442
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",103400,0.035005,200.0,11,-1654.826062,-1826.204247,-1456.350844,119.822286
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",105600,0.035117,200.0,11,-1688.118769,-1819.212463,-1424.428542,105.116136
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",107800,0.035104,200.0,11,-1652.802727,-1760.348582,-1416.512134,99.874223
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",110000,0.035666,200.0,11,-1651.293924,-1815.979912,-1464.673352,108.702492
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",112200,0.037976,200.0,11,-1633.66358,-1791.937773,-1481.622577,103.806159
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",114400,0.035211,200.0,11,-1628.428111,-1790.023023,-1459.128836,97.27241
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",116600,0.03497,200.0,11,-1648.246393,-1776.368629,-1529.664659,73.486484
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",118800,0.035234,200.0,11,-1639.701671,-1747.515114,-1450.47495,84.68145
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",121000,0.034866,200.0,11,-1629.207863,-1740.602118,-1518.198609,84.040991
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",123200,0.038111,200.0,11,-1603.899101,-1762.337545,-1448.457434,94.112332
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",125400,0.03597,200.0,11,-1610.0915,-1750.415676,-1346.458023,109.34515
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",127600,0.035179,200.0,11,-1619.210242,-1729.947128,-1499.859251,76.104491
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",129800,0.035103,200.0,11,-1634.810312,-1699.220305,-1549.146858,50.889614
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",132000,0.035195,200.0,11,-1634.426068,-1698.630155,-1440.657674,76.387451
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",134200,0.036233,200.0,11,-1599.278673,-1684.291655,-1456.384919,67.058756
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",136400,0.038085,200.0,11,-1588.932603,-1658.49933,-1541.272577,33.084925
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",138600,0.035241,200.0,11,-1542.758742,-1652.935463,-1235.857391,118.072993
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",140800,0.035022,200.0,11,-1562.263017,-1653.180451,-1440.589609,67.91488
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",143000,0.035302,200.0,11,-1554.420335,-1644.945969,-1408.568694,68.315175
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",145200,0.035868,200.0,11,-1557.249855,-1626.021868,-1435.841752,59.66217
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",147400,0.037861,200.0,11,-1565.369185,-1633.530332,-1480.951634,43.82622
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",149600,0.03524,200.0,11,-1570.902207,-1622.653153,-1527.087084,30.312391
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",151800,0.035222,200.0,11,-1528.648981,-1621.770117,-1369.28811,74.967498
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",154000,0.034864,200.0,11,-1536.839853,-1587.75825,-1442.185406,44.251467
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",156200,0.035195,200.0,11,-1529.285673,-1580.966653,-1424.045787,48.274621
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",158400,0.038224,200.0,11,-1513.77054,-1600.076666,-1352.407425,68.627029
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",160600,0.03565,200.0,11,-1471.773292,-1563.571493,-1365.697038,64.249522
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",162800,0.034889,200.0,11,-1540.894028,-1587.425611,-1404.516953,55.515695
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",165000,0.035179,200.0,11,-1504.012257,-1601.324192,-1319.96651,81.159426
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",167200,0.034958,200.0,11,-1566.580926,-1623.57649,-1471.805065,42.5166
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",169400,0.037296,200.0,11,-1515.789959,-1594.790503,-1329.676123,73.704716
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",171600,0.036604,200.0,11,-1543.658019,-1604.321732,-1466.756876,46.014613
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",173800,0.035376,200.0,11,-1542.252315,-1601.205241,-1423.369903,47.599665
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",176000,0.034915,200.0,11,-1549.667473,-1606.797845,-1465.984811,46.35191
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",178200,0.035214,200.0,11,-1529.001583,-1586.430799,-1353.335676,64.394681
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",180400,0.035638,200.0,11,-1503.452154,-1573.541936,-1382.667324,58.97991
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",182600,0.038359,200.0,11,-1519.474849,-1572.804471,-1450.486498,41.997415
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",184800,0.035227,200.0,11,-1515.660254,-1576.378069,-1274.544849,80.833018
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",187000,0.035352,200.0,11,-1515.293214,-1556.842135,-1459.054313,32.108112
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",189200,0.034824,200.0,11,-1525.397098,-1561.343765,-1456.044231,33.28611
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",191400,0.035146,200.0,11,-1504.639554,-1574.773876,-1425.667916,51.769175
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",193600,0.037882,200.0,11,-1531.805968,-1564.650915,-1481.082817,28.483816
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",195800,0.035988,200.0,11,-1518.960195,-1567.74085,-1435.990053,45.142307
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",198000,0.034864,200.0,11,-1504.48993,-1560.282478,-1406.470518,51.766655
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",200200,0.035252,200.0,11,-1477.026472,-1556.063399,-1197.657349,100.044405
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",202400,0.035033,200.0,11,-1519.805585,-1565.955301,-1487.24231,26.549933
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",204600,0.036994,200.0,11,-1481.018445,-1554.220005,-1250.597307,87.900046
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",206800,0.037235,200.0,11,-1491.300213,-1552.559365,-1332.115921,62.109571
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",209000,0.035286,200.0,11,-1526.706198,-1568.449544,-1440.218095,38.267135
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",211200,0.03497,200.0,11,-1513.838196,-1541.483245,-1458.605097,26.064428
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",213400,0.035213,200.0,11,-1502.824114,-1547.158656,-1426.365729,45.489929
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",215600,0.035684,200.0,11,-1496.824598,-1532.996927,-1425.767443,33.879787
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",217800,0.038552,200.0,11,-1496.04957,-1549.453199,-1415.541342,40.319615
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",220000,0.035213,200.0,11,-1489.293332,-1540.217576,-1440.511124,36.21395
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",222200,0.035196,200.0,11,-1468.524456,-1545.428116,-1283.767781,72.135729
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",224400,0.03498,200.0,11,-1486.737103,-1524.042582,-1404.925723,39.349514
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",226600,0.034815,200.0,11,-1481.46919,-1564.690497,-1312.227432,69.644486
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",228800,0.038302,200.0,11,-1475.561375,-1547.57958,-1178.223839,103.397977
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",231000,0.035832,200.0,11,-1476.002345,-1537.21278,-1302.723318,71.184471
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",233200,0.0352,200.0,11,-1486.214193,-1527.313335,-1373.802182,42.337429
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",235400,0.035408,200.0,11,-1460.923874,-1538.012292,-1340.506004,70.413944
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",237600,0.035302,200.0,11,-1486.700885,-1542.615951,-1289.004011,71.248565
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",239800,0.037269,200.0,11,-1477.094686,-1540.685258,-1402.671509,43.557995
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",242000,0.036943,200.0,11,-1494.242686,-1550.871091,-1390.674509,50.980637
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",244200,0.034954,200.0,11,-1490.637191,-1544.003473,-1400.980282,40.811017
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",246400,0.035091,200.0,11,-1471.88941,-1539.591554,-1297.001781,68.620803
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",248600,0.035065,200.0,11,-1500.437623,-1540.594677,-1436.018977,36.059667
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",250800,0.035778,200.0,11,-1476.458349,-1530.765069,-1352.189614,55.279696
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",253000,0.038474,200.0,11,-1478.2395,-1520.921598,-1383.680845,38.626026
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",255200,0.035551,200.0,11,-1487.905596,-1537.506389,-1409.017369,40.162943
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",257400,0.034903,200.0,11,-1481.692802,-1533.883593,-1357.242587,55.475286
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",259600,0.035471,200.0,11,-1498.088948,-1535.271162,-1419.328641,35.864246
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",261800,0.039449,200.0,11,-1485.641432,-1553.812305,-1405.272799,48.996699
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",264000,0.038015,200.0,11,-1479.194278,-1540.220295,-1438.005338,33.747361
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",266200,0.035481,200.0,11,-1474.545384,-1527.533648,-1390.244728,51.789102
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",268400,0.035151,200.0,11,-1495.204026,-1540.600187,-1428.806695,36.513979
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",270600,0.034922,200.0,11,-1458.466444,-1547.607565,-1271.304173,83.457587
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",272800,0.035282,200.0,11,-1474.963135,-1536.413269,-1405.388773,46.872942
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",275000,0.036852,200.0,11,-1500.738089,-1552.817436,-1389.848677,55.905248
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",277200,0.037207,200.0,11,-1470.160666,-1557.207936,-1263.625534,95.564037
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",279400,0.035072,200.0,11,-1451.891227,-1542.036212,-1329.219489,66.714113
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",281600,0.035232,200.0,11,-1498.387335,-1547.609767,-1382.521243,52.813763
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",283800,0.034973,200.0,11,-1495.940235,-1545.093303,-1353.441453,52.065548
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",286000,0.035752,200.0,11,-1484.492397,-1552.125661,-1417.723989,50.209741
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",288200,0.037866,200.0,11,-1485.467775,-1527.952801,-1438.5148,27.51176
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",290400,0.035635,200.0,11,-1503.544771,-1535.112932,-1466.68303,23.56547
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",292600,0.034858,200.0,11,-1513.251313,-1547.835875,-1443.177535,31.345479
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",294800,0.035417,200.0,11,-1506.062168,-1547.529449,-1425.147471,45.912146
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",297000,0.034908,200.0,11,-1486.039999,-1542.410281,-1385.316418,44.255845
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",299200,0.038214,200.0,11,-1501.158884,-1545.357732,-1448.68546,31.368664
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",301400,0.035903,200.0,11,-1490.348774,-1544.043833,-1395.939015,48.182116
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",303600,0.035388,200.0,11,-1490.096044,-1537.621166,-1429.645858,31.362593
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",305800,0.035121,200.0,11,-1514.925482,-1541.917079,-1464.624083,24.813119
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",308000,0.035037,200.0,11,-1510.117271,-1548.927707,-1446.511819,30.803708
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",310200,0.036344,200.0,11,-1472.076281,-1531.723428,-1265.666583,77.001496
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",312400,0.037548,200.0,11,-1496.36381,-1533.244296,-1443.799822,30.062522
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",314600,0.035159,200.0,11,-1466.8616,-1527.283913,-1348.523735,45.920397
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",316800,0.03507,200.0,11,-1461.17376,-1526.201294,-1230.21862,80.7402
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",319000,0.035245,200.0,11,-1472.845086,-1526.609074,-1404.125675,41.534316
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",321200,0.035214,200.0,11,-1462.416767,-1526.615357,-1390.005092,40.851789
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",323400,0.038537,200.0,11,-1471.29511,-1534.514605,-1395.666473,51.81063
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",325600,0.037343,200.0,11,-1519.382297,-1533.508791,-1502.828338,10.568277
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",327800,0.037545,200.0,11,-1499.346409,-1536.70713,-1416.086963,31.481922
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",330000,0.036396,200.0,11,-1466.563645,-1536.449881,-1335.089768,59.017173
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",332200,0.037064,200.0,11,-1479.293508,-1527.280519,-1390.449913,46.987352
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",334400,0.03837,200.0,11,-1469.533602,-1520.93729,-1323.623406,51.37382
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",336600,0.036792,200.0,11,-1469.365914,-1528.535595,-1368.622877,53.833295
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",338800,0.036593,200.0,11,-1491.567265,-1529.727799,-1410.40711,34.472765
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",341000,0.035564,200.0,11,-1485.955522,-1522.786165,-1416.173854,31.637807
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",343200,0.036031,200.0,11,-1485.221729,-1536.323245,-1424.671748,34.813081
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",345400,0.03917,200.0,11,-1492.005451,-1534.210638,-1414.539054,31.69445
0,"exp_name: Pendulum-v1_2023-01-15 (seperate network, TD actor-critic advantage, normalize ret)",347600,0.036781,200.0,11,-1479.293694,-1524.293129,-1421.125733,33.579633
