,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,346112,0.000886,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,169,5106.331378936768
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,348160,0.000821,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,170,5137.1399512290955
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,350208,0.000827,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,171,5168.093613147736
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,352256,0.000832,1.0,2048,-0.887222,-0.887246,-0.887222,1e-06,172,5198.976334095001
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,354304,0.000805,1.0,2048,-0.887222,-0.887243,-0.887222,0.0,173,5229.672600269318
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,356352,0.00078,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,174,5259.767755031586
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,358400,0.000815,1.0,2048,-0.887222,-0.887244,-0.887222,0.0,175,5290.513672113419
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,360448,0.000836,1.0,2048,-0.887222,-0.887223,-0.887222,0.0,176,5321.811089992523
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,362496,0.000828,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,177,5352.874540090561
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,364544,0.00085,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,178,5384.551882982254
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,366592,0.000842,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,179,5415.792617082596
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,368640,0.000866,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,180,5447.440800189972
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,370688,0.000821,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,181,5478.2137570381165
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,372736,0.000818,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,182,5509.095348119736
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,374784,0.00084,1.0,2048,-0.887222,-0.887298,-0.887222,2e-06,183,5540.394650220871
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,376832,0.000817,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,184,5571.277374982834
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,378880,0.00082,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,185,5602.118529081345
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,380928,0.000814,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,186,5632.872614145279
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,382976,0.000833,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,187,5664.203081130981
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,385024,0.000836,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,188,5695.547745227814
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,387072,0.000885,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,189,5727.324063062668
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,389120,0.000843,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,190,5758.840397119522
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,391168,0.000841,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,191,5790.306951999664
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,393216,0.000858,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,192,5822.243102073669
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,395264,0.000837,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,193,5853.497423171997
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,397312,0.000829,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,194,5884.710399150848
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-25,399360,0.000838,1.0,2048,-0.887222,-0.887222,-0.887222,0.0,195,5916.131825208664
