,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,32768,0.000675,1.0,2048,-0.888301,-0.889641,-0.887222,0.000442,16,460.6158912181854
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,34816,0.000668,1.0,2048,-0.888237,-0.889617,-0.887222,0.000441,17,488.4110481739044
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,36864,0.000698,1.0,2048,-0.888144,-0.889567,-0.887222,0.000438,18,516.8313763141632
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,38912,0.000696,1.0,2048,-0.888066,-0.889588,-0.887222,0.000433,19,545.1280651092529
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,40960,0.000694,1.0,2048,-0.887967,-0.889574,-0.887222,0.000417,20,573.3634691238403
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,43008,0.000697,1.0,2048,-0.887886,-0.889482,-0.887222,0.000421,21,601.6478641033173
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,45056,0.000706,1.0,2048,-0.8878,-0.889088,-0.887222,0.000408,22,630.1625452041626
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,47104,0.000704,1.0,2048,-0.887723,-0.88915,-0.887222,0.000389,23,658.5226790904999
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,49152,0.000679,1.0,2048,-0.887642,-0.888993,-0.887222,0.000363,24,686.6208701133728
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,51200,0.000702,1.0,2048,-0.88757,-0.888962,-0.887222,0.000342,25,714.9857382774353
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,53248,0.000711,1.0,2048,-0.887494,-0.889243,-0.887222,0.0003,26,743.4579741954803
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,55296,0.000826,1.0,2048,-0.887442,-0.888665,-0.887222,0.000269,27,774.10835313797
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,57344,0.000726,1.0,2048,-0.887403,-0.888722,-0.887222,0.000247,28,802.8314590454102
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,59392,0.000759,1.0,2048,-0.887358,-0.888813,-0.887222,0.000219,29,832.261262178421
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,61440,0.000734,1.0,2048,-0.887329,-0.888681,-0.887222,0.000189,30,861.0293891429901
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,63488,0.000745,1.0,2048,-0.887294,-0.888456,-0.887222,0.000156,31,890.3614032268524
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,65536,0.000729,1.0,2048,-0.887283,-0.888497,-0.887222,0.000141,32,919.1795740127563
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,67584,0.000673,1.0,2048,-0.887267,-0.888114,-0.887222,0.000116,33,947.2228651046753
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,69632,0.000776,1.0,2048,-0.887252,-0.888254,-0.887222,9.5e-05,34,977.2549412250519
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,71680,0.000738,1.0,2048,-0.887249,-0.888069,-0.887222,9.4e-05,35,1006.5165722370148
0,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,73728,0.000768,1.0,2048,-0.887238,-0.888081,-0.887222,6.4e-05,36,1036.2609059810638
1,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,75776,0.000791,1.0,2048,-0.887235,-0.888198,-0.887222,6.2e-05,37,1065.9275813102722
2,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,77824,0.000755,1.0,2048,-0.887233,-0.887995,-0.887222,5.1e-05,38,1095.501865386963
3,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,79872,0.00074,1.0,2048,-0.887231,-0.887911,-0.887222,5e-05,39,1124.7635083198547
4,exp_name: takeoff_ppo_v2_ActionType.PID_2023-01-24,81920,0.000732,1.0,2048,-0.887228,-0.887833,-0.887222,3.9e-05,40,1153.8142902851105
