,mean episodic runtime,mean episodic length,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,eval episodes,experiment name,total trainingsteps,total episodes
0,0.038455,200.0,-184.865082,-398.801027,-5.925974,108.410504,11,exp_name: Pendulum-v1_2023-01-30 (TEST),169,374000
0,0.040242,200.0,-172.986644,-380.167661,-10.149129,104.274567,11,exp_name: Pendulum-v1_2023-01-30 (TEST),170,376200
0,0.036655,200.0,-163.087582,-265.977067,-125.009092,54.58513,11,exp_name: Pendulum-v1_2023-01-30 (TEST),171,378400
0,0.037006,200.0,-164.577508,-403.779388,-9.865412,97.621523,11,exp_name: Pendulum-v1_2023-01-30 (TEST),172,380600
0,0.03758,200.0,-172.744753,-254.513866,-4.467272,78.568735,11,exp_name: Pendulum-v1_2023-01-30 (TEST),173,382800
0,0.040314,200.0,-194.283352,-262.372918,-124.354813,61.02133,11,exp_name: Pendulum-v1_2023-01-30 (TEST),174,385000
0,0.038568,200.0,-217.935306,-439.519473,-5.393564,147.525372,11,exp_name: Pendulum-v1_2023-01-30 (TEST),175,387200
0,0.036652,200.0,-161.193601,-379.253476,-6.695569,136.823347,11,exp_name: Pendulum-v1_2023-01-30 (TEST),176,389400
0,0.03674,200.0,-223.915911,-547.246857,-6.823563,159.769088,11,exp_name: Pendulum-v1_2023-01-30 (TEST),177,391600
0,0.039878,200.0,-188.429276,-379.623565,-6.972658,98.858694,11,exp_name: Pendulum-v1_2023-01-30 (TEST),178,393800
0,0.037897,200.0,-188.081578,-362.827944,-4.243168,113.710546,11,exp_name: Pendulum-v1_2023-01-30 (TEST),179,396000
0,0.036609,200.0,-133.601297,-301.164446,-4.640529,98.733435,11,exp_name: Pendulum-v1_2023-01-30 (TEST),180,398200
0,0.037449,200.0,-149.685574,-367.717608,-4.160476,113.087137,11,exp_name: Pendulum-v1_2023-01-30 (TEST),181,400400
0,0.038092,200.0,-152.049931,-265.220162,-126.717958,48.321433,11,exp_name: Pendulum-v1_2023-01-30 (TEST),182,402600
0,0.040662,200.0,-139.917757,-375.73577,-2.960462,111.763882,11,exp_name: Pendulum-v1_2023-01-30 (TEST),183,404800
0,0.037229,200.0,-184.736403,-443.223179,-4.652596,137.484835,11,exp_name: Pendulum-v1_2023-01-30 (TEST),184,407000
0,0.036652,200.0,-227.937352,-473.211244,-3.991053,146.327879,11,exp_name: Pendulum-v1_2023-01-30 (TEST),185,409200
0,0.036821,200.0,-188.307871,-393.774624,-3.502647,112.772291,11,exp_name: Pendulum-v1_2023-01-30 (TEST),186,411400
0,0.038751,200.0,-118.252875,-278.242744,-3.558103,85.151045,11,exp_name: Pendulum-v1_2023-01-30 (TEST),187,413600
0,0.037221,200.0,-168.419926,-276.912601,-2.668214,98.476197,11,exp_name: Pendulum-v1_2023-01-30 (TEST),188,415800
0,0.036574,200.0,-137.14655,-383.558265,-2.131726,122.651084,11,exp_name: Pendulum-v1_2023-01-30 (TEST),189,418000
0,0.037063,200.0,-116.087027,-256.453449,-3.066623,81.990291,11,exp_name: Pendulum-v1_2023-01-30 (TEST),190,420200
0,0.037924,200.0,-107.138448,-265.612837,-2.774543,90.649602,11,exp_name: Pendulum-v1_2023-01-30 (TEST),191,422400
0,0.039642,200.0,-191.539084,-466.123605,-2.788293,123.867097,11,exp_name: Pendulum-v1_2023-01-30 (TEST),192,424600
0,0.037481,200.0,-142.805788,-393.626987,-3.79589,102.834274,11,exp_name: Pendulum-v1_2023-01-30 (TEST),193,426800
0,0.037217,200.0,-162.495613,-264.088376,-121.666316,55.63546,11,exp_name: Pendulum-v1_2023-01-30 (TEST),194,429000
0,0.037079,200.0,-385.022643,-863.672488,-3.977439,287.925734,11,exp_name: Pendulum-v1_2023-01-30 (TEST),195,431200
0,0.039288,200.0,-304.463215,-780.225103,-122.659394,209.618385,11,exp_name: Pendulum-v1_2023-01-30 (TEST),196,433400
0,0.037409,200.0,-139.077723,-246.768094,-6.278591,61.021861,11,exp_name: Pendulum-v1_2023-01-30 (TEST),197,435600
0,0.036555,200.0,-152.696859,-374.674007,-4.035048,114.758066,11,exp_name: Pendulum-v1_2023-01-30 (TEST),198,437800
0,0.036432,200.0,-190.036783,-287.852019,-122.829268,67.051811,11,exp_name: Pendulum-v1_2023-01-30 (TEST),199,440000
0,0.037317,200.0,-219.272087,-397.536953,-3.736485,118.840327,11,exp_name: Pendulum-v1_2023-01-30 (TEST),200,442200
0,0.03944,200.0,-109.957938,-275.411415,-3.162185,76.699318,11,exp_name: Pendulum-v1_2023-01-30 (TEST),201,444400
0,0.03641,200.0,-162.742466,-345.256522,-3.882753,87.339379,11,exp_name: Pendulum-v1_2023-01-30 (TEST),202,446600
0,0.038267,200.0,-242.614966,-463.623288,-119.926388,105.966604,11,exp_name: Pendulum-v1_2023-01-30 (TEST),203,448800
0,0.038247,200.0,-151.292794,-310.512977,-4.338058,111.98874,11,exp_name: Pendulum-v1_2023-01-30 (TEST),204,451000
