rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/std,train/approx_kl,train/entropy_loss,train/clip_fraction
200.0,-158.89160467999997,4751,996600,209,453,0.0003,1.3664213898857789,-0.0033717165268691523,4520,-0.01214534230530262,0.9967028643004596,0.2,0.22232329845428467,0.0060198368,0.08618699584688459,0.08933035718543189
200.0,-156.52068190999998,4764,998800,209,454,0.0003,13.244033021330834,-0.0035382009157910945,4530,1.5378224849700928,0.9883464528247714,0.2,0.22155694663524628,0.0050514904,0.08716470888682774,0.07788690485060215
200.0,-151.35621053,4777,1001000,209,455,0.0003,0.47680940746994954,0.000385217960657818,4540,0.2630974054336548,0.9978038766421378,0.2,0.22103706002235413,0.02330826,0.08972490378788539,0.15086309531969683
200.0,-148.53472703,4788,1003200,209,456,0.0003,1.7226924162970056,-0.0006886254710012249,4550,0.47948208451271057,0.9901163848116994,0.2,0.21770332753658295,0.008686298,0.09706247295652116,0.11550595248384135
200.0,-152.78192608999998,4800,1005400,209,457,0.0003,1.2929649973660708,-0.0006879118444131953,4560,0.4339555501937866,0.994863286614418,0.2,0.21455325186252594,0.0075378427,0.11195666108812605,0.1195684524412666
200.0,-157.66160227,4813,1007600,209,458,0.0003,0.33154054642788,0.0027799125401569264,4570,0.10335291922092438,0.9995711716474034,0.2,0.21371039748191833,0.038997058,0.12343182870319912,0.1582589286140033
200.0,-162.77849605,4826,1009800,209,459,0.0003,0.8584644358285836,0.0019203332695178687,4580,0.02647346258163452,0.9987960968865082,0.2,0.2179478108882904,0.008640969,0.11548329762050084,0.14421130967991694
200.0,-168.04234670999998,4838,1012000,209,460,0.0003,1.4182581942634924,0.0015102182208959545,4590,0.1275659054517746,0.9976533446460962,0.2,0.21907147765159607,0.01217255,0.10257986034665789,0.08206845243062291
200.0,-168.15018074000002,4849,1014200,209,461,0.0003,1.2827423477758255,0.0010345307112272298,4600,0.27434417605400085,0.9903881950303912,0.2,0.22073008120059967,0.010441012,0.09466663667133876,0.14854166675891195
200.0,-163.18078845999997,4862,1016400,209,462,0.0003,1.0237727742748601,1.1650689744523594e-05,4610,0.6108127236366272,0.9988368548220024,0.2,0.21793928742408752,0.015638176,0.09732997758047922,0.1522470238911254
200.0,-162.14922518,4875,1018600,208,463,0.0003,0.5185696172128831,0.0005250784488660949,4620,0.0926407128572464,0.9984228633111343,0.2,0.21964062750339508,0.030201813,0.10106670345578875,0.16779761921082223
200.0,-163.93558884,4886,1020800,208,464,0.0003,0.1018339905728187,0.008767415396869182,4630,0.043925490230321884,0.9997252836474217,0.2,0.2160969227552414,0.020758219,0.10915471042905535,0.19592261914696013
200.0,-160.18766057,4898,1023000,208,465,0.0003,0.6931582977556224,0.0011420929338783025,4640,-0.011777915991842747,0.9987063147127628,0.2,0.21817851066589355,0.004346275,0.10829258271626063,0.09750000004257475
200.0,-156.83580867,4909,1025200,208,466,0.0003,0.33942033592611554,0.0010876076690952427,4650,0.1474408060312271,0.9991186597035266,0.2,0.2195872813463211,0.011408173,0.09861832482474191,0.09985119056488787
200.0,-155.76270374,4921,1027400,208,467,0.0003,1.853357862529478,-0.0019480459876025894,4660,0.15783610939979553,0.9838834218680859,0.2,0.21464473009109497,0.0077084056,0.10663731745311192,0.08394345245191029
200.0,-149.78024056,4933,1029600,208,468,0.0003,0.4095537803481732,0.001392525713890791,4670,0.09489475190639496,0.9972087950445712,0.2,0.2114766538143158,0.010825064,0.12672869409833637,0.14754464295293604
200.0,-146.76846774999999,4946,1031800,208,469,0.0003,0.36361716339497696,-0.000800063055274742,4680,0.0007974542677402496,0.9984882806893438,0.2,0.21172873675823212,0.00827304,0.13216115985597882,0.11032738098076411
200.0,-142.27140705,4958,1034000,208,470,0.0003,0.4584153331629932,0.004762608314465199,4690,0.03330748528242111,0.9953956995159388,0.2,0.209108367562294,0.017632386,0.13882097244262695,0.14428571436022009
200.0,-144.59868352000004,4970,1036200,208,471,0.0003,2.646129338344825,0.0010097532446629236,4700,0.2856694757938385,0.9960557464510202,0.2,0.2093856930732727,0.016676197,0.14575842482703072,0.1238392857994352
200.0,-146.62355497,4982,1038400,208,472,0.0003,0.5453278815373779,0.0020483239314385824,4710,0.032644111663103104,0.9948055553250015,0.2,0.20881034433841705,0.014850039,0.14500517742974417,0.10578869053295681
200.0,-148.39291156000002,4995,1040600,208,473,0.0003,0.535760209674814,-0.0024387312001947848,4720,0.09079866856336594,0.9961744514293969,0.2,0.20984330773353577,0.019748466,0.14474919046674456,0.11891369055424418
200.0,-150.88015594,5007,1042800,208,474,0.0003,0.8405432683548757,0.0022730043839796314,4730,0.06335260719060898,0.9941206690855324,0.2,0.207366943359375,0.052704915,0.14642240353993008,0.1344791668014867
200.0,-150.71263556,5019,1045000,208,475,0.0003,1.3037058108459625,-0.0018984711223414966,4740,0.44033700227737427,0.9891144763678312,0.2,0.20837736129760742,0.014303633,0.15154455866132463,0.08977678582072258
200.0,-147.95732295999997,5030,1047200,208,476,0.0003,7.563359385005065,-0.003956058392567294,4750,1.2017208337783813,0.9947037128731608,0.2,0.20768524706363678,0.010369613,0.15081655400139946,0.07805059526647841
200.0,-144.2317276,5042,1049400,208,477,0.0003,0.2785837551226307,0.006986420841089316,4760,-0.0001729307696223259,0.9975547103676945,0.2,0.20647753775119781,0.010941607,0.1538137003353664,0.21983630972249169
200.0,-148.02796358,5054,1051600,208,478,0.0003,0.3332237494763519,0.0005985557660460472,4770,0.017973704263567924,0.9985678435768932,0.2,0.2041657567024231,0.009522125,0.1639903848511832,0.16299107150307723
200.0,-138.60523969,5066,1053800,207,479,0.0003,0.19293180507740804,0.0035302850690537265,4780,0.13358566164970398,0.9995119962841272,0.2,0.2076045274734497,0.012527942,0.1634221250670297,0.14011904784611293
200.0,-138.81093625,5079,1056000,207,480,0.0003,0.8134644424170255,-0.0011454290078420724,4790,0.3218427002429962,0.9956044619902968,0.2,0.21020476520061493,0.01309115,0.14697274548666817,0.16717261907245431
200.0,-139.02916083,5091,1058200,207,481,0.0003,2.085538410618901,-0.0038472893548065,4800,0.4413328468799591,0.9834595993161201,0.2,0.21038927137851715,0.009551478,0.13970952851431712,0.08194940483995847
200.0,-136.62030869999998,5103,1060400,207,482,0.0003,0.9998807866445609,0.0016367077208789332,4810,0.3507729172706604,0.9938580263406038,0.2,0.20721282064914703,0.024184167,0.1468374136516026,0.18980654777160713
200.0,-139.61147182999997,5114,1062600,207,483,0.0003,1.45510594241055,0.004792684666546328,4820,0.02424207516014576,0.9808760918676853,0.2,0.2057010531425476,0.015706403,0.15876477241516113,0.13986607146050248
200.0,-138.8643453,5126,1064800,207,484,0.0003,82.85226259095329,-0.00581481416576675,4830,50.80637741088867,0.8806422874331474,0.2,0.2059645801782608,0.0035452119,0.16227248294012886,0.040639880991407806
200.0,-146.11972856,5138,1067000,207,485,0.0003,1.6046452674588987,0.0030701966523858054,4840,0.10917122662067413,0.9893232164904475,0.2,0.20978005230426788,0.012948814,0.15260975939886912,0.09735119052231311
200.0,-145.42070866,5149,1069200,207,486,0.0003,3.748176571088178,-0.0012585253028997354,4850,0.8128176331520081,0.9855967313051224,0.2,0.21050186455249786,0.009247225,0.14008612496512277,0.12049107151372092
200.0,-146.15979054999997,5160,1071400,207,487,0.0003,0.7803126310770001,0.006194293991263424,4860,0.06506159901618958,0.9945179121568799,0.2,0.20802538096904755,0.03116139,0.14440566505704608,0.20089285730251244
200.0,-154.36091395999998,5170,1073600,207,488,0.0003,0.879938371250672,0.0020504968914402916,4870,0.36446624994277954,0.9947080002166331,0.2,0.20922476053237915,0.015580136,0.1511442473956517,0.1593750001596553
200.0,-164.33891909000002,5181,1075800,207,489,0.0003,8.168602419649917,0.0004356914585722344,4880,4.9616899490356445,0.994359356816858,0.2,0.20816712081432343,0.041915566,0.14889621223722185,0.15441964299551078
200.0,-164.04196681999997,5192,1078000,207,490,0.0003,75.5229498890468,-0.005788013778094734,4890,12.093893051147461,0.9428171142935753,0.2,0.2084769755601883,0.0034243143,0.14989417212350029,0.027559523837906975
200.0,-160.2136577,5202,1080200,207,491,0.0003,2.3338057305291295,0.008003046460050558,4900,0.2045685052871704,0.9801639672368765,0.2,0.20532886683940887,0.03062968,0.15492966890335083,0.2841666667801993
200.0,-160.51803634,5213,1082400,207,492,0.0003,6.641989931176815,0.003753382605500519,4910,0.06111403554677963,0.9895059829577804,0.2,0.20583249628543854,0.0131901195,0.16226666961397443,0.18421130963734217
200.0,-160.78827376,5223,1084600,207,493,0.0003,2.1016822979067054,0.003600227932578751,4920,0.09283841401338577,0.9892475809901953,0.2,0.20382414758205414,0.028958045,0.1649184274673462,0.17502976197217193
200.0,-162.18951225,5234,1086800,207,494,0.0003,1.1080087270428027,0.00499212724555816,4930,0.06126009300351143,0.9942308622412384,0.2,0.19945846498012543,0.023947405,0.18009183202471052,0.19544642868850912
200.0,-172.18828448999994,5244,1089000,207,495,0.0003,0.38450378221243486,0.0026472488833158944,4940,0.07887871563434601,0.9987754728645086,0.2,0.2016458660364151,0.021384249,0.1891348511832101,0.20370535717478822
200.0,-175.63047383,5255,1091200,207,496,0.0003,2.7828905318038806,-0.003053758479654789,4950,0.22298112511634827,0.9930276866070926,0.2,0.2041892260313034,0.007143897,0.1759267292703901,0.08355654768645764
200.0,-182.37673665999998,5265,1093400,207,497,0.0003,2.593223894813231,0.002025110193395189,4960,0.2803366184234619,0.9876529900357127,0.2,0.20163753628730774,0.010185675,0.1733283839906965,0.15781250005321842
200.0,-177.01127625000004,5276,1095600,207,498,0.0003,1.5826428713862386,0.0016881103121808598,4970,0.021734248846769333,0.9942843578755856,0.2,0.20159682631492615,0.013851791,0.18282347440719604,0.1456101191576038
200.0,-180.06990844999996,5286,1097800,207,499,0.0003,1.676955664711339,0.0006273480424923556,4980,0.9714744687080383,0.9937950684688985,0.2,0.20348529517650604,0.01000471,0.17795446259634837,0.11712797632174833
200.0,-187.28674297,5297,1100000,207,500,0.0003,0.8632872297455157,-0.0012377302295395306,4990,-0.01976018399000168,0.997484874445945,0.2,0.2022354006767273,0.015661182,0.17644138608660018,0.168392857249294
200.0,-189.93771777,5308,1102200,207,501,0.0003,0.3701969623455911,0.003333143142185041,5000,0.10295501351356506,0.9991319062537514,0.2,0.20224305987358093,0.019043395,0.18062412977218628,0.23627976202539036
200.0,-189.70943715,5318,1104400,207,502,0.0003,3.238767491536481,-0.0032254563385088527,5010,0.05472962558269501,0.9855304230004549,0.2,0.20184442400932312,0.01436386,0.1804115435055324,0.12071428590587208
200.0,-188.99328544000002,5329,1106600,207,503,0.0003,4.764613861335175,0.004095777530289654,5020,0.10395234078168869,0.9819003231823444,0.2,0.20037832856178284,0.016176278,0.18572632210595266,0.09662202382726329
200.0,-175.62169474000007,5339,1108800,207,504,0.0003,4.2117566955196,-0.0003691165149211884,5030,0.11763904988765717,0.9945560810156167,0.2,0.19981633126735687,0.011273121,0.19042633737836565,0.15995535735573088
200.0,-172.53794660999995,5350,1111000,207,505,0.0003,0.4680384067432689,0.008533122275091176,5040,0.05290621519088745,0.9939101911149919,0.2,0.19907397031784058,0.019149467,0.19168280158724105,0.15184523820877074
200.0,-164.97578747,5360,1113200,207,506,0.0003,7.361120855595384,0.00019458736758679152,5050,0.25420573353767395,0.986362743191421,0.2,0.19859538972377777,0.008583792,0.1966609127180917,0.155446428624647
200.0,-158.48947040999997,5371,1115400,207,507,0.0003,2.597282964830686,0.001869678215256759,5060,0.14938023686408997,0.9785936493426561,0.2,0.19908516108989716,0.06656068,0.1970841452053615,0.22800595250512873
200.0,-154.71236499,5381,1117600,207,508,0.0003,0.5641769901237318,0.00021375831482665878,5070,0.08473967015743256,0.9971893890760839,0.2,0.19648194313049316,0.019468546,0.20320016929081508,0.17291666673762457
200.0,-155.8861821,5392,1119800,207,509,0.0003,0.655171636980293,0.001911327350119661,5080,0.24555036425590515,0.9987730805296451,0.2,0.19523018598556519,0.019662729,0.2106070487839835,0.1714434525051287
200.0,-155.55891804,5403,1122000,207,510,0.0003,3.82199804533273,0.00017438231934128063,5090,0.9875105023384094,0.9909288408234715,0.2,0.19453617930412292,0.054354392,0.21524430104664394,0.16394345264349666
200.0,-154.2467352,5413,1124200,207,511,0.0003,3.4254678822468434,0.010667299247080726,5100,0.2535487115383148,0.9961209087632596,0.2,0.19575130939483643,0.07686787,0.2165908476284572,0.16769345248384135
200.0,-147.87265850000003,5424,1126400,207,512,0.0003,0.6742463755873697,0.004268344282837851,5110,0.17377698421478271,0.9988734377548099,0.2,0.19411730766296387,0.017793981,0.21377852031162806,0.1732440477183887
200.0,-153.69732233000002,5434,1128600,207,513,0.0003,0.29560957723530007,0.0005106305078204189,5120,0.16707570850849152,0.9978463717270643,0.2,0.1986863911151886,0.02059414,0.20953326191220964,0.17020833342203073
200.0,-149.10433533999998,5445,1130800,207,514,0.0003,0.3362982483500881,0.0009056810891654875,5130,-0.008017884567379951,0.9986851792782545,0.2,0.195403590798378,0.011199092,0.20267544507980348,0.20604166682277408
200.0,-150.41756824,5456,1133000,207,515,0.0003,0.7787396291956039,0.004994560150828745,5140,0.13270334899425507,0.9935918743722141,0.2,0.19494767487049103,0.028059134,0.2125938752719334,0.20736607149243355
200.0,-149.92452102999997,5467,1135200,207,516,0.0003,0.5324681211755212,-0.0008956120050113116,5150,-0.010856576263904572,0.9963439893908799,0.2,0.19719082117080688,0.013349683,0.21119769539151872,0.1770833334539618
200.0,-148.51585343,5477,1137400,207,517,0.0003,1.3319171653049333,-0.0005474367889109999,5160,0.2462177723646164,0.9978788290172815,0.2,0.1968652606010437,0.017092401,0.20596708399908883,0.10156250005321843
200.0,-145.32721472,5488,1139600,207,518,0.0003,1.557636885898454,0.0007758677458124502,5170,0.062488626688718796,0.987094946205616,0.2,0.19785945117473602,0.015075304,0.20522763592856272,0.11889880961605481
200.0,-141.84809944,5499,1141800,207,519,0.0003,0.693837814665333,0.0008392398754533913,5180,0.10007188469171524,0.9952934174798429,0.2,0.19515275955200195,0.08004031,0.20873631817953928,0.15535714294229236
200.0,-146.78442243,5509,1144000,207,520,0.0003,1.6774939901967134,0.0006221420357802084,5190,0.1061353087425232,0.9913204219192266,0.2,0.19664978981018066,0.007444843,0.21250852993556432,0.07982142861400332
200.0,-154.32643930999998,5520,1146200,207,521,0.0003,2.0839314879357285,-0.0009130973813340201,5200,0.6984105110168457,0.9928946099244058,0.2,0.1980215311050415,0.006134117,0.20554503406797137,0.1300148810659136
200.0,-156.46688132999998,5530,1148400,207,522,0.0003,0.7383980041502842,0.0020361043082084505,5210,0.0808655247092247,0.995344452559948,0.2,0.19531315565109253,0.01574929,0.20612837416785104,0.1479613096799169
200.0,-156.30379495,5541,1150600,207,523,0.0003,0.5113382693100721,-0.001775453676403101,5220,0.018125152215361595,0.9967859273310751,0.2,0.19492577016353607,0.019833574,0.21675067288534983,0.1335863097650664
200.0,-162.45582118000002,5551,1152800,207,524,0.0003,2.85937973076145,0.0031568673492542334,5230,0.014690974727272987,0.9701206870377064,0.2,0.1937049776315689,0.0135159455,0.2184676160131182,0.17638392864593438
200.0,-159.50321791000002,5562,1155000,207,525,0.0003,3.559005268107035,4.530964502399521e-05,5240,3.2388603687286377,0.9955677916295826,0.2,0.19338850677013397,0.007739173,0.22402339799063548,0.09242559527712209
200.0,-162.99358618,5572,1157200,207,526,0.0003,0.4325941292582346,0.005352994803355874,5250,0.11190985143184662,0.9985270126489922,0.2,0.19011704623699188,0.02771288,0.23370670250483921,0.2336160716201578
200.0,-164.2252401,5583,1159400,207,527,0.0003,0.2633575758231538,-0.0002873514805521284,5260,0.15015025436878204,0.99932113988325,0.2,0.19088178873062134,0.023016898,0.2379022032873971,0.14971726202539035
200.0,-191.76922969999998,5593,1161600,207,528,0.0003,0.48316197658888993,-0.0035994076502642463,5270,0.10737983882427216,0.9960925504565239,0.2,0.19292786717414856,0.024689296,0.23028133698872158,0.12925595252641608
200.0,-193.30026013,5604,1163800,207,529,0.0003,168.60948613848004,-0.0007972693682781288,5280,21.49363899230957,0.8292253911495209,0.2,0.19303131103515625,0.002916999,0.22551676273345947,0.042514880959476746
200.0,-205.85756314,5614,1166000,207,530,0.0003,124.06344191687448,-0.0031127507954702848,5290,22.983226776123047,0.9365901872515678,0.2,0.1928528994321823,0.0021001769,0.22650519847869874,0.010461309541549002
200.0,-219.38625474,5625,1168200,207,531,0.0003,115.85353879247393,-0.003049710424883025,5300,11.928417205810547,0.9593312740325928,0.2,0.19294288754463196,0.0038296448,0.22680601358413696,0.017366071449858803
200.0,-224.22312255999998,5636,1170400,207,532,0.0003,330.91964501517157,-0.00413324041109133,5310,118.63397979736328,0.9329034760594368,0.2,0.19306281208992004,0.004330171,0.2261351922580174,0.02447916669504983
200.0,-226.29770707,5646,1172600,207,533,0.0003,32.710749112878524,-0.0015722060216856854,5320,8.00870418548584,0.9596941396594048,0.2,0.19269944727420807,0.0044943783,0.22674536500658307,0.050550595266478406
200.0,-233.23297786999996,5656,1174800,207,534,0.0003,2.467641606884343,0.0011127905321440526,5330,0.3481847941875458,0.9944048458710313,0.2,0.19197890162467957,0.028638544,0.2278793614251273,0.18305059544742108
200.0,-230.80554748999998,5667,1177000,207,535,0.0003,30.77173273069518,0.0005614435875655285,5340,1.8771283626556396,0.9672991521656513,0.2,0.1901123821735382,0.013302244,0.23606728519712175,0.061443452419979235
200.0,-241.75677462999997,5677,1179200,207,536,0.0003,0.6176928481166917,0.0037279058819902795,5350,0.12764209508895874,0.9969604124780744,0.2,0.1850091814994812,0.018363995,0.2529647251537868,0.16940476204667773
200.0,-209.59342859,5688,1181400,207,537,0.0003,49.69692198514938,-0.0020524336682033856,5360,14.229860305786133,0.9024752900004387,0.2,0.1849364936351776,0.0058347457,0.2692476432664054,0.05546130958412375
200.0,-205.18350266000002,5699,1183600,207,538,0.0003,6.365541326829366,0.006651045033442123,5370,0.30234649777412415,0.9668177925050259,0.2,0.18543913960456848,0.009101366,0.2674110909870693,0.1466071428997176
200.0,-199.22771176000003,5709,1185800,207,539,0.0003,1.726541858954089,0.007408817891430642,5380,0.5395638942718506,0.9910614434629679,0.2,0.18566668033599854,0.009256851,0.26402516739709037,0.12816964293164868
200.0,-192.18753548000004,5719,1188000,207,540,0.0003,73.61236936160496,0.0007125738382871662,5390,5.415644645690918,0.8884115964174271,0.2,0.18558692932128906,0.002548453,0.2648366342272077,0.06376488098076412
200.0,-209.31043098,5730,1190200,207,541,0.0003,132.91069842202322,-0.0013333661731199495,5400,138.1070098876953,0.9530331678688526,0.2,0.1857980340719223,0.0034745787,0.26486824887139454,0.006190476194024086
200.0,-226.26790724999998,5740,1192400,207,542,0.0003,243.02976597377233,-0.0021102009856674288,5410,125.35245513916016,0.9528503641486168,0.2,0.185574010014534,0.004743884,0.2646922993659973,0.018720238102333885
200.0,-218.51842598000002,5751,1194600,207,543,0.0003,166.61991346086774,-0.0072183377189295635,5420,11.491349220275879,0.9645908921957016,0.2,0.18561574816703796,0.0033577026,0.2658941217831203,0.040401785735573084
200.0,-223.82645947,5762,1196800,207,544,0.0003,13.209843792170286,0.008991721534569348,5430,0.01700480654835701,0.9172971025109291,0.2,0.18665052950382233,0.04548329,0.2621635430199759,0.22880952402949334
200.0,-216.37537369999998,5772,1199000,207,545,0.0003,16.75990969996367,0.0024664203445926044,5440,0.8181348443031311,0.9631423242390156,0.2,0.1853412538766861,0.036552526,0.26303293432508196,0.20241071434957641
200.0,-227.54466607000003,5783,1201200,207,546,0.0003,89.0391787316118,-0.0009213576319494418,5450,83.8114242553711,0.8837532326579094,0.2,0.1858529895544052,0.004949175,0.26554914338248115,0.0411160714498588
200.0,-246.35201780000003,5793,1203400,207,547,0.0003,114.35257274491447,-0.0014087514925215925,5460,62.23101043701172,0.9518164321780205,0.2,0.18648368120193481,0.005217551,0.26257291487285067,0.03735119050102575
200.0,-259.47954452,5804,1205600,207,548,0.0003,220.70615944998605,-0.001941990228369832,5470,22.66337013244629,0.9623106382787228,0.2,0.1856178492307663,0.004721235,0.2624842936652047,0.02830357146050249
200.0,-260.93954453,5815,1207800,207,549,0.0003,188.02931740897043,-0.004689512713147061,5480,125.6742172241211,0.9722155034542084,0.2,0.18540099263191223,0.0060402593,0.2654285376412528,0.046488095255834715
200.0,-246.10416765,5825,1210000,207,550,0.0003,57.06066827910287,-0.003108389599780951,5490,2.2458128929138184,0.9856953946873546,0.2,0.187160462141037,0.011152471,0.2606304625102452,0.059880952409335546
200.0,-229.06478421000003,5836,1212200,207,551,0.0003,19.0365483209065,0.00872819159446018,5500,2.498194694519043,0.95297921448946,0.2,0.18617130815982819,0.0092074685,0.2607909437588283,0.16025297623659884
200.0,-227.16233817,5846,1214400,207,552,0.0003,36.70379806552614,-0.0018673613727358835,5510,0.5042356252670288,0.9354710802435875,0.2,0.18442675471305847,0.00843992,0.26488143341881887,0.10002976197217192
200.0,-236.36018187,5857,1216600,207,553,0.0003,10.869324663877487,0.004254744808588709,5520,0.34152549505233765,0.9665686003863811,0.2,0.18684732913970947,0.04895161,0.2677313208580017,0.2796428573876619
200.0,-246.75174181000003,5867,1218800,207,554,0.0003,71.04007608618055,0.035088456432734214,5530,0.9381228685379028,0.9186481386423111,0.2,0.18589846789836884,0.019620102,0.25970512117658345,0.13443452393370015
200.0,-273.80194789,5878,1221000,207,555,0.0003,77.86147181681224,0.004492624396724361,5540,3.949559211730957,0.9424237348139286,0.2,0.1870555281639099,0.00909846,0.26180892433438985,0.06581845239869186
200.0,-265.64312329,5888,1223200,207,556,0.0003,237.5133392224993,-0.00337003435340843,5550,67.4272232055664,0.9652387201786041,0.2,0.18836553394794464,0.0050604856,0.25404368775231495,0.037991071449858804
200.0,-270.94871233999993,5899,1225400,207,557,0.0003,62.512925434112546,0.01597729099116155,5560,5.534445285797119,0.9811772890388966,0.2,0.18796946108341217,0.041039307,0.25117878573281427,0.15318452391241277
200.0,-258.47445866,5909,1227600,207,558,0.0003,330.56364038739883,-0.0025411421948644732,5570,89.64025115966797,0.9772561304271221,0.2,0.18771222233772278,0.005617941,0.25350757258278983,0.0489285714498588
200.0,-270.93221166,5920,1229800,207,559,0.0003,14.510977794144834,0.008135573287228389,5580,0.4170534908771515,0.9302670359611511,0.2,0.1862897127866745,0.018090868,0.25842945439474924,0.19500000014901162
200.0,-303.48012143,5930,1232000,207,560,0.0003,171.1553128187997,0.0025383235048502682,5590,117.10784912109375,0.9463398493826389,0.2,0.18681342899799347,0.0053272485,0.2598698847634452,0.0968452381768397
200.0,-375.36647266000006,5941,1234200,207,561,0.0003,240.92439505440848,-0.0032700016675516965,5600,71.2360610961914,0.9786984585225582,0.2,0.1879507154226303,0.006369293,0.2566838697024754,0.05790178574621677
200.0,-363.99771159999995,5951,1236400,207,562,0.0003,264.06063205174036,0.0013617739167862705,5610,21.937307357788086,0.9866982661187649,0.2,0.18465547263622284,0.026715035,0.26077644961220875,0.11004464297422341
200.0,-362.71499271,5962,1238600,207,563,0.0003,42.83250091978482,0.006248317144678107,5620,3.890242338180542,0.8767311722040176,0.2,0.18424691259860992,0.021646107,0.27234428780419484,0.20566964296357973
200.0,-357.8140963499999,5972,1240800,207,564,0.0003,49.08014774118151,0.018374674075416157,5630,38.070518493652344,0.9807740114629269,0.2,0.18886958062648773,0.38544378,0.26325602531433107,0.23422619074583054
200.0,-377.98539987,5983,1243000,207,565,0.0003,340.85163101196287,0.0004211893431576235,5640,231.213623046875,0.9856676114723086,0.2,0.18917354941368103,0.005307066,0.246685654095241,0.047321428592715944
200.0,-390.39545086,5993,1245200,207,566,0.0003,293.68711141313827,-0.0037087325219597135,5650,210.8809051513672,0.9871174823492765,0.2,0.19136030972003937,0.0053233136,0.23983475037983484,0.06229166672698089
200.0,-411.61117842,6004,1247400,207,567,0.0003,685.1366748918806,-0.003033560199796089,5660,193.4316864013672,0.9854314811527729,0.2,0.19122837483882904,0.0056033754,0.23437409707478116,0.07300595241997923
200.0,-433.66836878999993,6014,1249600,207,568,0.0003,280.1221684156145,0.0019831116906633335,5670,58.20662307739258,0.9853917388245463,0.2,0.19082921743392944,0.020460296,0.23473688466208323,0.08171130957348006
200.0,-436.25133194999995,6025,1251800,207,569,0.0003,439.4150656563895,0.01583655712239176,5680,388.7710876464844,0.9897197298705578,0.2,0.19216075539588928,0.020409238,0.23275479350771222,0.17394345246255397
200.0,-429.615464,6035,1254000,207,570,0.0003,152.929026990618,0.0016599312035499938,5690,54.085914611816406,0.9936968111433089,0.2,0.19590018689632416,0.01196292,0.22276925121034893,0.1292857143602201
200.0,-441.92475132,6046,1256200,207,571,0.0003,637.6741813441686,0.001103378888219595,5700,179.4011993408203,0.9860284198075533,0.2,0.19445306062698364,0.009747718,0.21309115546090263,0.08151785720671927
200.0,-449.00690893,6056,1258400,207,572,0.0003,452.42304034641813,0.0009226627328566142,5710,82.27010345458984,0.9826346281915903,0.2,0.19392341375350952,0.0046079718,0.22023896319525582,0.11770833340074335
200.0,-447.81203532,6067,1260600,207,573,0.0003,289.53915256500244,0.03355009649148477,5720,328.98974609375,0.9899942884221673,0.2,0.19263212382793427,0.010036436,0.22306707518441338,0.11706845247319767
200.0,-454.54402433,6077,1262800,207,574,0.0003,320.2109887913295,0.007333733416827662,5730,155.7372589111328,0.9901634808629751,0.2,0.1941085010766983,0.012022772,0.2251796010562352,0.1357142858632973
200.0,-445.99440858,6088,1265000,207,575,0.0003,222.19760231563023,0.006610897265906844,5740,31.610673904418945,0.9926010039635003,0.2,0.19244126975536346,0.03407457,0.2232528305053711,0.13041666678019934
200.0,-447.46759659,6098,1267200,207,576,0.0003,267.9126813834054,0.004209791283522333,5750,176.4120330810547,0.9887037808075547,0.2,0.19126707315444946,0.014819978,0.23111878395080565,0.11616071436022009
200.0,-418.19488382000003,6109,1269400,207,577,0.0003,483.3929477146694,-0.0015003473968577704,5760,246.36245727539062,0.9770974759012461,0.2,0.1907290667295456,0.004473136,0.23685017142977033,0.04279761906181063
200.0,-414.87713019,6119,1271600,207,578,0.0003,321.3583329554967,-0.001476109747641853,5770,82.32794952392578,0.9890434071421623,0.2,0.191217839717865,0.0044441065,0.23655898979731968,0.0763988096160548
200.0,-385.1209308600001,6130,1273800,207,579,0.0003,416.9919809995379,0.002192355055095894,5780,289.03814697265625,0.9899916900321841,0.2,0.19066859781742096,0.0038039177,0.23669352395193918,0.07322916670569352
200.0,-415.60177539000006,6141,1276000,207,580,0.0003,259.72291125706266,0.009902263366218125,5790,103.67188262939453,0.9922124771401286,0.2,0.1904725581407547,0.12034275,0.23940237079347884,0.1586904763536794
200.0,-454.01940477999995,6151,1278200,207,581,0.0003,488.84231294904436,0.003518260718223506,5800,59.759666442871094,0.9908857997506857,0.2,0.18806132674217224,0.009292719,0.24429661750793458,0.10291666676955563
200.0,-466.33729071999994,6162,1280400,207,582,0.0003,413.35164683750696,0.02821131602994033,5810,141.70973205566406,0.9933198485523462,0.2,0.19136548042297363,0.024757814,0.2467854026385716,0.2677827383577824
200.0,-501.9352932999999,6172,1282600,207,583,0.0003,625.8070317295619,-0.004294476346279095,5820,324.9109802246094,0.9843544643372297,0.2,0.19168409705162048,0.0035778412,0.2338700420515878,0.0875148809914078
200.0,-521.9317593600001,6183,1284800,207,584,0.0003,240.91327399117606,0.001912966131432248,5830,75.620361328125,0.9946933346800506,0.2,0.19300131499767303,0.02116742,0.22744517803192138,0.14583333341138704
200.0,-555.4846482099999,6193,1287000,207,585,0.0003,320.79510331290106,-0.0019553758556555426,5840,64.12804412841797,0.9927411112003028,0.2,0.1939423680305481,0.010561036,0.22382821934563774,0.10419642866722174
