step,mean_reward,max_reward,min_reward
1262799,-366.5985362727273,-0.076663,-1249.59722
1264999,-451.4868522727273,-0.544853,-1260.513643
1267199,-349.9815451818182,-3.361836,-1218.869519
1269399,-336.25124827272725,-0.491727,-1247.257351
1271599,-407.2980673636364,-0.055433,-1270.955078
1273799,-451.9969018181818,-0.126297,-1253.101044
1275999,-615.116323909091,-0.196393,-1230.747567
1278199,-726.0141451818181,-115.647374,-1222.452554
1280399,-513.3850082727272,-2.674097,-1234.742697
1282599,-689.6503654545454,-0.981076,-1229.764733
1284799,-643.8936909090909,-1.173153,-1222.613682
1286999,-644.4311731818183,-0.689715,-1208.866356
1289199,-628.7619373636363,-118.673334,-1222.62116
1291399,-385.2070843636364,-0.753137,-1216.424105
1293599,-745.0707809090909,-3.273757,-1200.495345
1295799,-350.05586327272727,-1.984149,-1203.037186
1297999,-514.9963098181818,-0.744763,-1204.878561
1300199,-312.68719400000003,-0.832463,-1195.140179
1302399,-385.21702127272727,-0.319656,-1181.539942
1304599,-370.24992418181824,-0.467522,-1189.843665
1306799,-833.5435119999999,-127.073396,-1194.861843
1308999,-393.98602545454554,-0.552907,-1189.189758
1311199,-377.01492327272723,-0.431973,-1191.327698
1313399,-503.8199655454546,-0.274428,-1181.093444
1315599,-441.84318645454545,-1.555168,-1182.593189
1317799,-495.7743477272728,-121.170718,-1185.729587
1319999,-262.33520454545453,-116.831068,-1162.673233
1322199,-165.9034760909091,-2.075402,-254.88888
1324399,-654.7423456363636,-2.97891,-1156.284893
1326599,-314.3357551818182,-1.774178,-1072.122217
1328799,-371.6490023636364,-0.333461,-1101.225226
1330999,-209.33579118181822,-0.15905,-1063.906398
1333199,-319.08909654545454,-0.191562,-1117.769124
1335399,-322.1031891818182,-0.089712,-1153.418789
1337599,-504.6640063636363,-115.443442,-1154.49882
1339799,-315.4258233636363,-0.272469,-1139.068521
1341999,-199.73454118181817,-0.777405,-936.731685
1344199,-568.2137045454546,-116.328252,-1067.07855
1346399,-195.3832048181818,-0.13052,-1055.131921
1348599,-462.0971060909091,-0.640843,-1052.594813
1350799,-436.81155845454543,-0.48435,-1043.64788
1352999,-345.8672597272727,-0.311383,-1029.951687
1355199,-377.5265085454546,-114.368718,-1039.835176
1357399,-498.82185063636354,-117.095635,-1012.141503
1359599,-364.0304359090909,-0.538822,-969.626073
1361799,-213.16516390909092,-114.99277,-917.095559
1363999,-465.99040036363635,-0.565571,-959.179309
1366199,-154.702823,-1.069961,-249.178396
1368399,-381.9379628181818,-0.976112,-909.700333
1370599,-329.0980790909091,-1.050853,-822.876653
1372799,-353.86054290909095,-117.70895,-901.519935
1374999,-255.835303,-114.762255,-864.115192
1377199,-210.09608554545454,-0.254216,-779.810607
1379399,-201.63410227272726,-1.629846,-762.029624
1381599,-88.69491136363636,-0.299263,-249.820126
1383799,-543.7281304545454,-143.692752,-784.345498
1385999,-327.88739990909085,-134.830859,-743.087466
1388199,-272.7922212727273,-19.571849,-735.986027
1390399,-273.60377372727277,-134.004364,-647.642264
1392599,-227.60534027272726,-17.64367,-452.729514
1394799,-204.09083863636363,-17.85133,-518.430441
1396999,-167.04086845454543,-15.412228,-365.412431
1399199,-158.7129320909091,-14.846099,-264.356186
1401399,-254.93339872727276,-140.225649,-392.939999
1403599,-135.28550645454544,-13.65941,-250.006974
1405799,-144.45254309090907,-12.60139,-264.155771
1407999,-203.63861681818187,-10.305198,-527.274091
1410199,-163.58121036363636,-126.929277,-258.330505
1412399,-139.11805554545455,-8.868532,-381.791006
1414599,-165.1982109090909,-9.060558,-387.930742
1416799,-174.92849063636365,-7.323961,-371.367418
1418999,-114.2686529090909,-5.831724,-241.847996
1421199,-189.8406612727273,-5.768941,-357.004537
1423399,-181.714548,-126.372306,-256.382079
1425599,-150.57197927272728,-5.368357,-255.847316
1427799,-127.42452072727271,-4.393508,-275.151702
1429999,-116.51059445454544,-3.959887,-387.398804
1432199,-123.69361481818181,-4.813782,-240.357224
1434399,-172.38144072727275,-3.042923,-281.542583
1436599,-155.57614127272726,-2.493091,-363.218844
1438799,-161.18467036363634,-4.433125,-250.188288
1440999,-198.859968,-119.276662,-379.778015
1443199,-147.5048098181818,-2.44078,-251.089516
1445399,-135.94108827272726,-2.254292,-374.862058
1447599,-103.680892,-2.833216,-132.641889
1449799,-203.77519581818186,-119.023765,-370.737708
1451999,-171.8084532727273,-121.7841,-270.9046
1454199,-147.82974,-120.160908,-248.66678
1456399,-135.20157063636364,-2.479414,-351.057906
1458599,-147.6415619090909,-1.948588,-254.038954
1460799,-181.8190958181818,-2.107469,-405.21425
1462999,-231.40547299999997,-122.704677,-416.357023
1465199,-114.48700845454546,-2.198789,-236.654925
1467399,-146.6132498181818,-2.682992,-257.666437
1469599,-189.48678145454542,-1.897213,-356.215737
1471799,-146.7986058181818,-2.304401,-261.712367
1473999,-181.38620400000002,-120.680085,-372.680581
1476199,-225.22729181818184,-122.156979,-394.383537
1478399,-176.10926772727274,-2.704203,-436.715478
1480599,-189.06665881818182,-2.699298,-348.74305
1482799,-182.65375190909091,-1.783737,-709.533791
1484999,-169.794145,-1.67285,-338.712135
1487199,-162.30958627272727,-1.708703,-276.335639
1489399,-188.76147363636366,-2.6322,-648.295717
1491599,-216.30226154545454,-122.004469,-399.626638
1493799,-168.79890272727272,-3.09083,-350.777358
1495999,-147.49406645454545,-1.948205,-363.176903
1498199,-226.86191272727274,-122.440918,-370.993976
1500399,-197.58875354545455,-120.488425,-372.965781
1502599,-145.7902707272727,-3.367659,-250.713498
1504799,-137.22130236363634,-1.69004,-255.89724
1506999,-152.59989218181818,-2.128439,-290.913614
1509199,-184.62000809090912,-5.013111,-528.33456
1511399,-188.7728899090909,-2.303666,-345.484769
1513599,-146.21130263636363,-2.313056,-252.306175
1515799,-180.29423236363635,-4.386773,-681.039219
1517999,-180.11309563636362,-4.181627,-372.722524
1520199,-241.9903117272727,-126.743285,-653.090291
1522399,-195.1662338181818,-119.589009,-395.976474
1524599,-181.85712581818183,-3.661286,-630.078227
1526799,-245.313519,-3.188369,-819.483018
1528999,-195.58846472727274,-3.816116,-672.231073
1531199,-186.78373854545453,-3.521671,-324.577276
1533399,-254.68147818181822,-3.713509,-779.157714
1535599,-126.67621236363635,-3.25161,-248.720434
1537799,-194.57550445454544,-2.678931,-325.575203
1539999,-304.74855009090913,-118.936873,-769.924848
1542199,-225.83505599999998,-3.678068,-678.917349
1544399,-235.58644663636366,-120.324749,-483.92711
1546599,-199.59883954545455,-125.79328,-294.503584
1548799,-266.3353239090909,-2.830379,-403.105963
1550999,-170.92866118181817,-2.296363,-370.202823
1553199,-147.85172227272724,-4.075288,-361.31165
1555399,-193.6460447272727,-3.189985,-372.464331
1557599,-180.75160836363636,-118.878031,-359.669196
1559799,-191.19166536363636,-3.591862,-350.992152
1561999,-173.50888200000003,-2.381733,-521.023948
1564199,-182.38594663636366,-2.893349,-354.401235
1566399,-176.04299527272727,-2.454148,-451.310175
1568599,-209.26380890909093,-3.348962,-770.830614
1570799,-375.6586349090909,-122.457473,-831.314029
1572999,-240.20371590909096,-2.99527,-758.932094
1575199,-181.58531836363636,-3.406951,-646.026364
1577399,-175.74603954545455,-3.252191,-409.513595
1579599,-181.05884854545454,-4.009427,-736.362973
1581799,-251.48631636363635,-4.220592,-747.561481
1583999,-284.12930545454543,-4.317407,-842.916149
1586199,-193.98515954545456,-4.226419,-641.631202
1588399,-268.78124090909085,-121.508896,-648.975913
1590599,-153.0204511818182,-3.054008,-386.96933
1592799,-103.45370290909091,-3.724784,-247.256504
1594999,-234.24044699999996,-4.358166,-734.777441
1597199,-207.16798881818184,-5.429818,-381.801255
1599399,-203.96611536363636,-6.765533,-711.968261
1601599,-134.86830972727273,-3.955074,-243.624369
1603799,-221.2745479090909,-118.359322,-528.637173
1605999,-123.30585818181817,-3.174329,-241.524532
1608199,-158.94731,-3.741178,-260.136051
1610399,-352.43635500000005,-118.383266,-841.583741
1612599,-232.8081510909091,-3.487232,-796.865215
1614799,-206.38288054545455,-3.091918,-650.722659
1616999,-209.13704063636362,-2.809024,-384.112017
1619199,-210.94193272727279,-2.145916,-754.798327
1621399,-213.68320527272726,-122.617037,-352.613745
1623599,-126.78381690909092,-2.73073,-253.175243
1625799,-191.10637736363634,-3.677521,-335.252411
1627999,-113.97013636363637,-2.666436,-242.284628
1630199,-116.52620245454547,-1.9,-273.862192
1632399,-168.85158372727273,-119.155904,-249.001309
1634599,-166.64198245454546,-1.692295,-366.077384
1636799,-135.8102018181818,-1.565424,-250.98369
1638999,-183.3602444545455,-120.232383,-416.979052
1641199,-180.1436170909091,-116.032769,-373.589371
1643399,-146.46349090909092,-2.603203,-252.565168
1645599,-166.08536345454544,-6.589943,-480.41063
1647799,-121.66074454545456,-0.439289,-251.465505
1649999,-157.81554309090905,-0.775973,-349.084075
1652199,-172.02456527272727,-0.430634,-390.346112
1654399,-196.70952090909094,-119.155403,-389.58058
1656599,-104.24896163636363,-0.337835,-257.980049
1658799,-154.47351763636362,-0.838245,-386.375911
1660999,-157.50809627272727,-0.375332,-402.964913
1663199,-166.24632727272729,-0.998321,-348.919384
1665399,-154.0848586363636,-0.782771,-451.271069
1667599,-132.36715254545453,-0.345686,-245.408149
1669799,-154.42011481818182,-1.325165,-349.683275
1671999,-112.75180609090911,-0.759289,-247.835283
1674199,-142.93692236363634,-0.530523,-247.187366
1676399,-149.63530754545457,-114.158439,-311.511785
1678599,-132.90922427272727,-0.876962,-249.61276
1680799,-134.10883754545455,-0.313263,-252.26599
1682999,-198.2989714545455,-1.735376,-385.393749
1685199,-150.8408740909091,-0.666586,-540.998918
1687399,-180.53572754545456,-1.857679,-268.23158
1689599,-197.94898654545452,-116.124265,-342.244541
1691799,-179.22493945454545,-2.772421,-256.094884
1693999,-190.88883554545453,-0.731001,-363.993252
1696199,-170.38278563636365,-1.392052,-342.740182
1698399,-213.3461667272727,-118.489394,-428.04283
1700599,-152.5467041818182,-1.83803,-367.98056
1702799,-188.41683799999998,-114.52733,-432.488289
1704999,-223.3177160909091,-115.847344,-647.093111
1707199,-111.5301859090909,-0.30594,-259.409042
1709399,-90.49860709090909,-0.746147,-129.730711
1711599,-164.41969809090907,-0.256815,-370.717931
1713799,-145.70278263636362,-0.176535,-373.918961
1715999,-176.33236945454544,-0.604014,-384.255516
1718199,-157.5006049090909,-0.154292,-275.805795
1720399,-165.5262720909091,-0.681657,-388.972995
1722599,-194.89447163636362,-122.135389,-368.742991
1724799,-113.40041472727275,-0.213887,-387.693725
1726999,-233.50062236363644,-3.117591,-842.040974
1729199,-223.3804148181818,-115.386742,-865.811637
1731399,-244.31511899999998,-0.153434,-924.285256
1733599,-279.8643732727273,-0.34699,-940.281929
1735799,-340.8199046363636,-118.015757,-917.152861
1737999,-324.9664184545455,-119.009159,-917.772087
1740199,-202.98479654545454,-0.153926,-896.271378
1742399,-121.24726936363636,-0.426713,-246.848866
1744599,-135.44440845454548,-0.095071,-247.89382
1746799,-189.61596854545454,-115.856178,-258.49506
1748999,-166.12732281818182,-0.626995,-246.934836
1751199,-120.70883799999997,-0.377395,-244.001623
1753399,-185.87027145454547,-115.48442,-359.318228
1755599,-132.51713172727273,-0.411235,-236.309972
1757799,-142.996521,-0.168594,-251.617155
1759999,-168.0786101818182,-1.027042,-380.559935
1762199,-177.98006227272728,-117.461712,-376.930658
1764399,-155.01027054545455,-0.358278,-364.005444
1766599,-183.6849121818182,-118.906997,-369.763151
1768799,-187.1350391818182,-0.144504,-348.766194
1770999,-197.44156054545454,-1.954266,-371.640548
1773199,-89.51165036363636,-0.145833,-247.710576
1775399,-157.13568145454545,-1.174541,-360.006755
1777599,-156.015814,-0.228955,-341.310009
1779799,-188.22966172727274,-0.339089,-353.363749
1781999,-143.1397549090909,-0.260689,-361.425753
1784199,-148.54808409090907,-0.298758,-381.268705
1786399,-207.8733280909091,-117.211474,-339.361583
1788599,-182.96448245454548,-113.69678,-362.126772
1790799,-152.57726045454544,-3.769226,-246.462908
1792999,-144.41664236363638,-116.11615,-250.392284
1795199,-143.29132036363637,-118.626099,-242.209492
1797399,-196.83224290909092,-115.458279,-360.092793
1799599,-101.89027227272727,-0.677594,-241.096115
1801799,-154.7345249090909,-3.293576,-258.126254
1803999,-188.44878490909088,-117.074577,-340.451096
1806199,-132.97610354545455,-1.118019,-259.568303
1808399,-154.67225381818182,-0.882425,-361.080423
1810599,-153.2931908181818,-0.672105,-350.778724
1812799,-175.34301845454544,-0.571224,-318.713451
1814999,-145.77924772727272,-118.555146,-249.712235
1817199,-133.9923742727273,-0.635922,-246.021656
1819399,-160.71330581818185,-0.693395,-340.39503
1821599,-164.52596145454547,-1.342175,-333.925975
1823799,-152.53183872727274,-115.712313,-339.959228
1825999,-147.05242836363638,-119.992218,-249.83351
1828199,-157.4994378181818,-0.718404,-271.753894
1830399,-149.90112636363637,-0.270974,-308.58365
1832599,-132.6085720909091,-1.592629,-348.13227
1834799,-132.65599727272726,-0.434899,-247.476772
1836999,-181.04851181818182,-1.047859,-323.425339
1839199,-143.58080181818184,-1.345353,-244.027704
1841399,-113.7447529090909,-0.161075,-384.464288
1843599,-165.83102454545454,-1.710319,-363.420007
1845799,-135.77244136363637,-2.447153,-253.98509
1847999,-141.3867582727273,-0.294104,-287.441795
1850199,-193.48764063636364,-0.704015,-374.846526
1852399,-158.39298027272727,-0.36619,-348.976438
1854599,-131.56230263636363,-0.362978,-244.830809
1856799,-156.44748490909092,-0.228631,-337.071951
1858999,-151.66404436363635,-0.627421,-348.919156
1861199,-113.10510509090908,-0.305122,-257.144026
1863399,-166.67931263636362,-114.308038,-261.513644
1865599,-146.91540636363638,-1.393998,-272.547023
1867799,-183.22885163636363,-0.645049,-394.92968
1869999,-98.09813609090908,-0.179233,-356.934349
1872199,-135.24521618181817,-0.269761,-390.649778
1874399,-156.10600681818178,-0.178925,-370.937124
1876599,-144.70531590909093,-0.622882,-256.98331
1878799,-167.09150618181818,-1.294063,-249.117572
1880999,-166.75221381818184,-0.751891,-388.589601
1883199,-142.86170736363636,-115.250793,-242.876759
1885399,-150.3875019090909,-1.430425,-295.690268
1887599,-155.97692245454547,-0.17456,-353.480768
1889799,-167.51708145454543,-0.564873,-390.072702
1891999,-166.3106572727273,-118.680211,-245.519449
1894199,-119.43257836363635,-0.138737,-231.689067
1896399,-148.9520400909091,-0.352928,-267.882382
1898599,-120.75025145454546,-0.564551,-372.491888
1900799,-176.26789245454543,-118.696119,-344.469967
1902999,-131.73297318181818,-1.85138,-245.627018
1905199,-164.79256209090906,-0.629902,-378.301378
1907399,-158.7877921818182,-0.31123,-374.133204
1909599,-133.27977063636362,-0.365782,-352.683641
1911799,-109.10348781818183,-0.258852,-333.359482
1913999,-140.58037472727273,-0.240791,-237.848856
1916199,-164.1207509090909,-114.77128,-291.407874
1918399,-132.40552118181816,-0.434274,-248.851412
1920599,-143.38888699999998,-0.179736,-247.373055
1922799,-134.38419927272724,-0.382835,-368.519635
1924999,-134.5023798181818,-0.402886,-373.992351
1927199,-133.18138872727275,-1.431181,-244.965923
1929399,-152.94964881818183,-116.48119,-345.307084
1931599,-155.32780563636365,-0.376534,-364.946779
1933799,-148.86838754545454,-0.319769,-394.432638
1935999,-122.7533740909091,-0.317538,-256.369434
1938199,-89.41839609090908,-0.223422,-229.769785
1940399,-141.27245772727272,-0.45695,-287.390157
1942599,-161.5630288181818,-114.747606,-316.383688
1944799,-173.67190054545452,-1.82532,-366.074911
1946999,-156.90967345454544,-114.265806,-263.623274
1949199,-173.184113,-2.321868,-349.819586
1951399,-180.5625847272727,-0.390368,-350.980625
1953599,-155.7250416363636,-116.387741,-257.081739
1955799,-146.22429754545453,-0.603584,-379.588105
1957999,-108.30782799999999,-0.421305,-231.426468
1960199,-191.05568345454546,-1.942696,-380.64067
1962399,-122.86693063636363,-0.117838,-239.846849
1964599,-121.86939727272728,-0.39369,-250.725293
1966799,-184.9601300909091,-0.186886,-441.046742
1968999,-123.7748090909091,-0.235583,-262.618001
1971199,-168.59852572727272,-114.810312,-261.627336
1973399,-178.0438809090909,-119.591076,-356.927654
1975599,-292.2380519090909,-114.959485,-777.061111
1977799,-167.69850536363637,-1.612051,-361.219748
1979999,-169.304764,-1.220728,-362.423889
1982199,-196.18070372727271,-0.252551,-415.097179
1984399,-133.0522921818182,-0.213799,-277.740553
1986599,-160.58299890909092,-0.385087,-397.604957
1988799,-119.20908245454547,-0.240382,-240.931984
1990999,-145.70734518181817,-113.413241,-384.487953
1993199,-174.94941472727274,-0.246602,-358.257824
1995399,-171.52544727272726,-0.768377,-447.493025
1997599,-211.06160427272727,-0.094203,-513.405443
1999799,-144.96969336363637,-0.31222,-378.938712
2001999,-197.83680954545454,-116.317888,-408.397653
