time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/std,train/learning_rate,train/entropy_loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/loss,train/explained_variance,train/value_loss,train/approx_kl,train/clip_fraction
452,1869824,200,4127,913,-148.5728097,0.214749813,0.0003,0.119849809,9120,0.2,-0.001577881,0.219050467,0.98173531,3.147567099,0.010824883,0.101025391
452,1871872,200,4132,914,-156.70796,0.215305299,0.0003,0.11786097,9130,0.2,-0.004982819,6.327913284,0.94060747,46.40683293,0.003241569,0.037207031
452,1873920,200,4136,915,-158.8399061,0.214928806,0.0003,0.117227726,9140,0.2,-0.003856944,4.012506485,0.978843788,14.97262153,0.004956611,0.096533203
452,1875968,200,4141,916,-155.1950016,0.210584179,0.0003,0.129042153,9150,0.2,0.00284341,0.282904148,0.992836346,1.429162097,0.013387909,0.154345703
453,1878016,200,4145,917,-163.2121913,0.2113671,0.0003,0.136448744,9160,0.2,0.003554448,0.100917526,0.996193948,0.516917551,0.015684972,0.177392578
452,1880064,200,4150,918,-161.5905409,0.208892971,0.0003,0.140749777,9170,0.2,0.00314158,0.188921928,0.988888232,2.246397497,0.01277209,0.139990234
452,1882112,200,4155,919,-165.8898791,0.210353911,0.0003,0.14263786,9180,0.2,0.003478423,0.409714103,0.990825405,5.591316504,0.015426237,0.124169922
452,1884160,200,4159,920,-163.9177922,0.211834773,0.0003,0.136893898,9190,0.2,0.002493415,0.051676229,0.996138978,0.900833753,0.011694265,0.117773438
452,1886208,200,4163,921,-162.4440071,0.21131134,0.0003,0.133169371,9200,0.2,0.007176731,0.05138202,0.999526424,0.118542821,0.025810149,0.206591797
452,1888256,200,4168,922,-158.1507594,0.212547049,0.0003,0.130671981,9210,0.2,0.000286256,0.344533324,0.999600551,0.253773243,0.010243435,0.145166016
452,1890304,200,4173,923,-164.0689854,0.212590694,0.0003,0.129640863,9220,0.2,-0.002343182,0.167280883,0.995059378,6.734951342,0.01622517,0.095703125
452,1892352,200,4177,924,-166.867464,0.212828293,0.0003,0.130050657,9230,0.2,-0.003240162,0.107088156,0.99696304,1.22585224,0.009771022,0.123632813
452,1894400,200,4182,925,-166.7528152,0.212910816,0.0003,0.125812207,9240,0.2,-0.001689952,0.039934509,0.999216645,0.471493772,0.01850725,0.092041016
452,1896448,200,4186,926,-165.6396251,0.208159596,0.0003,0.137892297,9250,0.2,0.002917122,0.037724763,0.998461074,0.292222116,0.018062232,0.157373047
452,1898496,200,4191,927,-165.9005126,0.211802885,0.0003,0.144301469,9260,0.2,0.004011489,0.067347139,0.999169806,0.271643577,0.01855098,0.177490234
452,1900544,200,4195,928,-164.0724571,0.212936923,0.0003,0.129790126,9270,0.2,0.000262016,0.865364552,0.984314628,2.583363636,0.01886672,0.106152344
452,1902592,200,4200,929,-165.5938557,0.21522069,0.0003,0.122711703,9280,0.2,0.000971794,0.061461549,0.996858858,1.566275459,0.012615533,0.135839844
452,1904640,200,4204,930,-164.5217646,0.215026125,0.0003,0.118662338,9290,0.2,-0.000348326,2.218564272,0.991953603,5.177809306,0.025640126,0.100146484
452,1906688,200,4209,931,-165.8310482,0.209546477,0.0003,0.131917788,9300,0.2,0.002950791,0.04659,0.999362483,0.144298802,0.025212042,0.16640625
452,1908736,200,4214,932,-164.9401053,0.20715487,0.0003,0.145360664,9310,0.2,-0.001236628,-0.002838779,0.999855997,0.11330321,0.0312923,0.156591797
452,1910784,200,4218,933,-161.1769385,0.206773818,0.0003,0.156646375,9320,0.2,-0.000322191,0.113699906,0.99826433,0.402010664,0.010330832,0.102539063
452,1912832,200,4223,934,-162.6108852,0.20722115,0.0003,0.158962756,9330,0.2,0.004672633,0.14068608,0.99500488,0.385354256,0.012591805,0.117041016
452,1914880,200,4227,935,-165.2564016,0.21017544,0.0003,0.148786574,9340,0.2,-0.000885996,0.055813324,0.995861585,0.903019798,0.017596664,0.110742188
452,1916928,200,4231,936,-169.7061097,0.203144431,0.0003,0.155046781,9350,0.2,-0.000841369,0.086439803,0.998999641,0.235022043,0.010767904,0.142675781
452,1918976,200,4236,937,-162.6464258,0.200909287,0.0003,0.181867851,9360,0.2,-0.001997077,0.093496948,0.998194758,0.686182211,0.012965091,0.113330078
452,1921024,200,4240,938,-160.9894181,0.202449456,0.0003,0.181408926,9370,0.2,0.00532455,0.041394625,0.997519198,0.377771597,0.020864218,0.134375
453,1923072,200,4245,939,-156.190371,0.200401038,0.0003,0.183465742,9380,0.2,0.001021824,0.090282828,0.989748604,1.022119005,0.028654236,0.183007813
453,1925120,200,4249,940,-157.6593132,0.198232681,0.0003,0.1930113,9390,0.2,-0.002644186,0.133766472,0.995899799,2.688963342,0.01426894,0.167333984
452,1927168,200,4254,941,-152.945072,0.199641302,0.0003,0.197535452,9400,0.2,0.003319161,0.072240703,0.986105899,1.472762176,0.015566126,0.196728516
452,1929216,200,4259,942,-147.220345,0.198022425,0.0003,0.19536988,9410,0.2,0.000369166,0.129703462,0.998983008,0.214836633,0.015172435,0.154394531
452,1931264,200,4263,943,-153.7330575,0.202038795,0.0003,0.18885686,9420,0.2,-0.003093601,0.030911528,0.993873866,0.386339059,0.01344119,0.152197266
452,1933312,200,4267,944,-151.2973796,0.199406877,0.0003,0.186048577,9430,0.2,0.002008279,0.842770219,0.995255503,1.821465115,0.011203373,0.081689453
452,1935360,200,4272,945,-151.1758201,0.197360292,0.0003,0.197530552,9440,0.2,0.001458642,0.122549556,0.998902653,0.284941602,0.006817767,0.164013672
452,1937408,200,4277,946,-150.5906761,0.196423307,0.0003,0.204613291,9450,0.2,-0.00327014,0.145519048,0.985108815,2.021223052,0.041248493,0.139941406
452,1939456,200,4281,947,-157.3660384,0.195146516,0.0003,0.210774033,9460,0.2,-0.003907741,0.048798747,0.99973625,0.203577083,0.010598527,0.129003906
452,1941504,200,4286,948,-155.4414199,0.195197463,0.0003,0.214253815,9470,0.2,0.000956609,-0.022956185,0.999783547,0.139729076,0.018953454,0.149755859
452,1943552,200,4290,949,-157.4957085,0.198116928,0.0003,0.206315907,9480,0.2,0.004377816,-0.0144212,0.999809786,0.092525683,0.018521478,0.164648438
452,1945600,200,4295,950,-155.0583662,0.198334634,0.0003,0.200069177,9490,0.2,0.004880122,0.148645818,0.994867948,1.125621963,0.007170061,0.141357422
452,1947648,200,4299,951,-156.0915445,0.196339071,0.0003,0.201860192,9500,0.2,0.00027247,0.173105761,0.972634451,2.485215352,0.0079438,0.145166016
452,1949696,200,4304,952,-158.8468962,0.193202451,0.0003,0.217200443,9510,0.2,-0.000723633,0.029450689,0.997820069,0.274019892,0.013173373,0.170361328
452,1951744,200,4308,953,-154.3192559,0.192552269,0.0003,0.226157777,9520,0.2,0.002452532,0.015041301,0.99864262,0.331416689,0.015036069,0.138183594
453,1953792,200,4312,954,-153.5771495,0.189335614,0.0003,0.237116664,9530,0.2,0.003087766,0.033592246,0.999427764,0.128159032,0.012738548,0.140380859
453,1955840,200,4316,955,-157.0637039,0.191431493,0.0003,0.238796927,9540,0.2,-0.002152508,0.055411819,0.998674872,0.139579998,0.026835874,0.134619141
453,1957888,200,4321,956,-157.1806475,0.193176955,0.0003,0.231556483,9550,0.2,0.001041942,0.151233166,0.998981499,0.663461193,0.070303224,0.109033203
453,1959936,200,4325,957,-155.9342928,0.191604882,0.0003,0.228649322,9560,0.2,-0.003240181,0.17844069,0.999510076,0.372504148,0.013678011,0.108203125
453,1961984,200,4330,958,-157.3905836,0.193392769,0.0003,0.229674535,9570,0.2,-0.002875798,0.081678793,0.998970129,0.227032201,0.009556135,0.127246094
453,1964032,200,4335,959,-157.1340234,0.194144666,0.0003,0.223229002,9580,0.2,0.004069168,1.529025555,0.989823131,4.273008968,0.024808709,0.132080078
453,1966080,200,4339,960,-158.1075817,0.195637375,0.0003,0.214058502,9590,0.2,-0.007588566,0.010599572,0.999548898,0.141333498,0.025711775,0.190429688
453,1968128,200,4344,961,-160.6598147,0.196509823,0.0003,0.210891419,9600,0.2,-0.000308744,0.23869653,0.997472479,0.379048306,0.016327139,0.114208984
453,1970176,200,4349,962,-156.5173812,0.196408778,0.0003,0.207355817,9610,0.2,-0.001151565,0.332993209,0.998168789,1.402857458,0.012025983,0.190136719
452,1972224,200,4353,963,-155.9003426,0.194922477,0.0003,0.212658593,9620,0.2,0.001391057,4.585072041,0.993920723,4.035613049,0.009262559,0.124267578
452,1974272,200,4358,964,-158.3380897,0.197232544,0.0003,0.211347258,9630,0.2,-0.001612633,0.038042296,0.999790955,0.11702391,0.018118069,0.161914063
452,1976320,200,4363,965,-163.6017452,0.197162986,0.0003,0.204778938,9640,0.2,0.002145772,1.243549466,0.985205109,5.868780312,0.008771537,0.119921875
452,1978368,200,4367,966,-158.6800253,0.195520669,0.0003,0.208737285,9650,0.2,0.001238063,0.203729659,0.99934172,0.478057086,0.012164582,0.098876953
453,1980416,200,4371,967,-159.7923153,0.195512235,0.0003,0.214365951,9660,0.2,0.001567419,0.090306163,0.996052006,1.764324353,0.013666155,0.095947266
453,1982464,200,4376,968,-161.3530628,0.198326364,0.0003,0.208415921,9670,0.2,0.001151663,0.025222737,0.998991598,0.431760639,0.046087652,0.206494141
453,1984512,200,4380,969,-160.6652503,0.192554355,0.0003,0.212521967,9680,0.2,0.00052165,0.002683077,0.999906945,0.053241445,0.014443977,0.102734375
453,1986560,200,4384,970,-161.5125694,0.191103339,0.0003,0.230093921,9690,0.2,0.001925168,-0.003162256,0.998970324,0.1197598,0.03814759,0.142236328
453,1988608,200,4388,971,-165.2770857,0.187781751,0.0003,0.243978699,9700,0.2,-0.005761604,0.006712775,0.999588819,0.215885383,0.011421591,0.118505859
453,1990656,200,4392,972,-162.646217,0.185148895,0.0003,0.260561217,9710,0.2,0.001948244,0.024634104,0.997143287,0.339732988,0.019819602,0.162597656
453,1992704,200,4396,973,-164.8877082,0.181341439,0.0003,0.277127755,9720,0.2,0.003836415,0.062372886,0.989949776,0.954731638,0.02258058,0.126074219
453,1994752,200,4401,974,-165.3522622,0.181313932,0.0003,0.289503968,9730,0.2,0.002175142,0.291536152,0.989395401,1.908499988,0.016786784,0.103417969
453,1996800,200,4406,975,-156.8798609,0.18074204,0.0003,0.291223674,9740,0.2,0.002686358,0.105132893,0.993658577,1.038381418,0.016715918,0.169384766
453,1998848,200,4411,976,-157.8419548,0.184127495,0.0003,0.284153988,9750,0.2,-0.00140596,0.033896625,0.998628009,0.384775619,0.021768622,0.128613281
453,2000896,200,4416,977,-158.4069472,0.17973271,0.0003,0.284593905,9760,0.2,0.00261977,-0.001344895,0.99971278,0.114667362,0.017757837,0.171630859
453,2002944,200,4420,978,-151.483694,0.179733202,0.0003,0.296364831,9770,0.2,0.004078347,2.249544144,0.991581284,4.794741369,0.023836281,0.190771484
453,2004992,200,4424,979,-154.8660599,0.177433416,0.0003,0.300372039,9780,0.2,0.002903229,0.030095518,0.992790431,0.515824113,0.022411045,0.172021484
453,2007040,200,4428,980,-152.4319366,0.175768331,0.0003,0.314014843,9790,0.2,-0.00091855,0.086098582,0.996935825,0.682489105,0.012093261,0.115869141
453,2009088,200,4433,981,-157.3580872,0.176018506,0.0003,0.318517794,9800,0.2,-0.00022845,0.042431109,0.989617967,1.149261389,0.018464005,0.169921875
453,2011136,200,4438,982,-156.7870786,0.175461799,0.0003,0.317024762,9810,0.2,0.001659326,0.164496452,0.998788828,1.006478919,0.010442732,0.115136719
453,2013184,200,4443,983,-156.2349265,0.17537494,0.0003,0.321636646,9820,0.2,0.001155291,0.00189557,0.999725535,0.133368685,0.015283432,0.164355469
453,2015232,200,4447,984,-155.7810536,0.175448999,0.0003,0.321161487,9830,0.2,-0.00028358,-0.023982342,0.999818559,0.153087138,0.02089237,0.144921875
453,2017280,200,4452,985,-154.0616678,0.17772314,0.0003,0.313732884,9840,0.2,-7.72E-05,0.021241879,0.987883353,1.226345197,0.01222601,0.167041016
453,2019328,200,4456,986,-157.0557235,0.175259486,0.0003,0.31770942,9850,0.2,0.003395991,0.048420735,0.997210532,0.671779186,0.011457558,0.183544922
453,2021376,200,4461,987,-155.6283512,0.173741147,0.0003,0.325856461,9860,0.2,-0.000958458,0.510682046,0.995409656,0.990449504,0.011939069,0.088818359
453,2023424,200,4465,988,-152.3422375,0.168199509,0.0003,0.348682469,9870,0.2,0.003297461,0.011927839,0.999644371,0.05981537,0.021438137,0.164648438
453,2025472,200,4470,989,-153.1180711,0.166078225,0.0003,0.369327837,9880,0.2,0.001011407,-0.019009098,0.999726473,0.065721482,0.014209099,0.177392578
453,2027520,200,4475,990,-150.6046841,0.165910065,0.0003,0.377146664,9890,0.2,0.002448702,0.055278145,0.998087647,0.3283949,0.00999803,0.115136719
452,2029568,200,4480,991,-155.5586712,0.16696851,0.0003,0.373935327,9900,0.2,-0.001686024,0.373595059,0.99661682,1.995670531,0.01845527,0.118457031
452,2031616,200,4485,992,-164.2049628,0.167498425,0.0003,0.369761374,9910,0.2,-0.001895155,12.41599083,0.900865279,35.193779,0.007779592,0.064648438
452,2033664,200,4489,993,-161.705944,0.167441636,0.0003,0.367988338,9920,0.2,-0.003508082,21.92115593,0.966149651,67.21399727,0.001169364,0.010400391
452,2035712,200,4494,994,-163.4838244,0.166747525,0.0003,0.370111437,9930,0.2,0.005533709,0.269328684,0.993329248,0.568010133,0.011322483,0.143896484
453,2037760,200,4497,995,-162.976111,0.16812171,0.0003,0.368902035,9940,0.2,-0.001599581,0.51457721,0.996584907,0.98187875,0.011574043,0.154394531
453,2039808,200,4501,996,-161.3554073,0.165927589,0.0003,0.369122407,9950,0.2,0.005411743,-0.004732694,0.998316849,0.268949843,0.01225487,0.154248047
453,2041856,200,4505,997,-168.5760073,0.162334189,0.0003,0.386293584,9960,0.2,0.001306453,0.123451047,0.997067111,0.925153283,0.008458294,0.091162109
453,2043904,200,4510,998,-173.4784275,0.162217304,0.0003,0.399799937,9970,0.2,-0.002542278,13.00189018,0.957169134,55.04619419,0.005296715,0.045214844
453,2045952,200,4513,999,-172.6313117,0.16405496,0.0003,0.392980349,9980,0.2,0.00864591,-0.007404087,0.996289237,0.47472141,0.038836762,0.183007813
453,2048000,200,4518,1000,-176.8604207,0.162737548,0.0003,0.390603093,9990,0.2,0.00254192,0.098950528,0.995268812,0.807757705,0.012120233,0.142822266
453,2050048,200,4522,1001,-167.5480245,0.161699101,0.0003,0.400500621,10000,0.2,0.005483132,0.076958716,0.993772434,0.757807994,0.026087103,0.193115234
453,2052096,200,4527,1002,-159.7173412,0.161898434,0.0003,0.402080963,10010,0.2,0.005411503,1.147377968,0.995747133,1.334727272,0.015101632,0.133544922
453,2054144,200,4531,1003,-160.4933517,0.165317178,0.0003,0.389845213,10020,0.2,0.003310338,-0.001730708,0.995315954,0.421738876,0.016815975,0.199804688
453,2056192,200,4536,1004,-158.0352097,0.168343142,0.0003,0.369588902,10030,0.2,-0.000234633,-0.003811937,0.997381177,0.372676518,0.03123576,0.118945313
453,2058240,200,4540,1005,-160.5086565,0.164856717,0.0003,0.374483162,10040,0.2,0.001361684,0.000566729,0.998528089,0.245030923,0.017420698,0.127490234
453,2060288,200,4545,1006,-150.9969804,0.163841739,0.0003,0.385759813,10050,0.2,0.005835145,0.046283856,0.996355545,0.31578471,0.012294769,0.124755859
453,2062336,200,4549,1007,-154.7485488,0.160897419,0.0003,0.396595804,10060,0.2,0.001908946,0.01394936,0.999897161,0.043840086,0.038142323,0.190039063
453,2064384,200,4553,1008,-154.8477982,0.160964191,0.0003,0.409238017,10070,0.2,-0.002797686,0.072461329,0.996283475,1.201524497,0.01225879,0.11484375
453,2066432,200,4558,1009,-155.9882332,0.16445908,0.0003,0.395324291,10080,0.2,-0.003471255,-0.020126941,0.999867005,0.047228365,0.015125493,0.170703125
453,2068480,200,4563,1010,-158.0463059,0.164381474,0.0003,0.387285915,10090,0.2,0.004109367,0.435317487,0.999623079,0.28079007,0.012088666,0.105810547
453,2070528,200,4568,1011,-157.5806013,0.166940793,0.0003,0.378242184,10100,0.2,-0.004871489,0.061454073,0.999148241,0.221189544,0.03264478,0.130566406
453,2072576,200,4572,1012,-160.0364564,0.168889582,0.0003,0.365634084,10110,0.2,-0.003087617,0.247093648,0.999174195,0.120969501,0.015914364,0.086083984
453,2074624,200,4577,1013,-165.3167152,0.165795073,0.0003,0.366827765,10120,0.2,0.002025294,0.058995485,0.972960945,1.138500677,0.010175126,0.141552734
453,2076672,200,4582,1014,-164.9918571,0.164230764,0.0003,0.382818206,10130,0.2,0.003496059,0.140714243,0.984026389,2.007116541,0.011403292,0.103515625
453,2078720,200,4586,1015,-167.4977827,0.164800793,0.0003,0.385879876,10140,0.2,0.002246152,0.48703742,0.998077334,0.819281662,0.019117748,0.107275391
453,2080768,200,4591,1016,-170.0407304,0.160552472,0.0003,0.394729782,10150,0.2,0.001492886,0.131811753,0.98760365,1.205726628,0.019602656,0.127050781
453,2082816,200,4595,1017,-168.288997,0.160533592,0.0003,0.411215936,10160,0.2,0.005982352,0.079512015,0.99939419,0.252890859,0.020737572,0.150146484
453,2084864,200,4600,1018,-163.6773142,0.159422249,0.0003,0.412888432,10170,0.2,0.006204931,0.103495978,0.986015029,2.568387252,0.031206341,0.160205078
453,2086912,200,4604,1019,-159.5941139,0.158234835,0.0003,0.419107229,10180,0.2,0.004686309,0.084915489,0.999720073,0.10662638,0.025708266,0.142285156
453,2088960,200,4609,1020,-159.3076295,0.158206478,0.0003,0.425061262,10190,0.2,0.000787832,0.080143958,0.991498609,1.541434538,0.016998399,0.132080078
453,2091008,200,4613,1021,-160.4589959,0.160380632,0.0003,0.415713666,10200,0.2,0.002516339,0.012910176,0.999899485,0.0409359,0.03487897,0.216748047
453,2093056,200,4618,1022,-165.039699,0.1619699,0.0003,0.405528056,10210,0.2,0.000276433,0.089872107,0.999159893,0.286735638,0.026419586,0.138720703
453,2095104,200,4622,1023,-162.3649071,0.157598689,0.0003,0.41435893,10220,0.2,0.001976254,0.025744252,0.999502416,0.245021216,0.018561851,0.130517578
453,2097152,200,4626,1024,-158.8240288,0.157469407,0.0003,0.429804187,10230,0.2,0.002838583,0.579759896,0.981979176,2.150546096,0.032516286,0.194628906
453,2099200,200,4630,1025,-157.4816279,0.157555878,0.0003,0.430105298,10240,0.2,0.005803653,0.34910661,0.996196557,0.838072447,0.010905564,0.179638672
453,2101248,200,4635,1026,-149.1693557,0.158713549,0.0003,0.425471305,10250,0.2,0.006017921,1.184052825,0.989934854,3.468361595,0.0412103,0.140576172
453,2103296,200,4639,1027,-150.0454066,0.162001088,0.0003,0.411162714,10260,0.2,0.008346514,0.04077616,0.998589002,0.161577132,0.01753049,0.135888672
453,2105344,200,4644,1028,-151.869408,0.159319773,0.0003,0.407662105,10270,0.2,0.004024042,0.015312896,0.999213805,0.12232912,0.025919998,0.122460938
453,2107392,200,4649,1029,-160.7774601,0.160595372,0.0003,0.415381419,10280,0.2,0.003663103,0.110857911,0.993808439,0.836086466,0.017764408,0.171923828
453,2109440,200,4654,1030,-172.4119442,0.160519421,0.0003,0.409705454,10290,0.2,0.001310933,6.320412636,0.872566923,104.6131872,0.002831819,0.023876953
453,2111488,200,4658,1031,-171.6807,0.160511792,0.0003,0.410504846,10300,0.2,-0.002760947,87.39872742,0.946948513,82.45795502,0.002260789,0.005615234
453,2113536,200,4663,1032,-172.0405507,0.160415366,0.0003,0.410717731,10310,0.2,-0.003472486,16.74651337,0.955384281,103.8523126,0.001573384,0.007324219
453,2115584,200,4668,1033,-174.1456093,0.160500318,0.0003,0.410905296,10320,0.2,-0.00027138,51.08089066,0.964263726,83.13594146,0.004876354,0.020214844
453,2117632,200,4673,1034,-206.2979694,0.160332412,0.0003,0.410757489,10330,0.2,0.001317164,44.30755997,0.97210991,96.25885246,0.001324921,0.017626953
453,2119680,200,4677,1035,-214.2709381,0.160666823,0.0003,0.410625883,10340,0.2,-0.001917909,22.50130653,0.979160748,201.9709968,0.004130057,0.032177734
453,2121728,200,4680,1036,-221.1587681,0.160505742,0.0003,0.410117694,10350,0.2,-0.001431789,47.98501205,0.968869522,120.6043222,0.002893944,0.041748047
453,2123776,200,4684,1037,-222.4696584,0.160606146,0.0003,0.410556457,10360,0.2,-0.003887335,132.1581268,0.980696602,169.4542888,0.005931433,0.049658203
453,2125824,200,4689,1038,-220.05758,0.161091939,0.0003,0.409391492,10370,0.2,0.007897019,0.32545203,0.881716296,25.92256348,0.014450474,0.127294922
453,2127872,200,4694,1039,-212.0949882,0.158450559,0.0003,0.41116322,10380,0.2,0.010660762,0.320132345,0.977179356,4.479401937,0.024482347,0.154052734
453,2129920,200,4699,1040,-218.6650863,0.158367291,0.0003,0.424467516,10390,0.2,0.011328077,5.096467495,0.902411982,91.73014635,0.00607641,0.248779297
453,2131968,200,4704,1041,-219.2535023,0.158861533,0.0003,0.422849264,10400,0.2,-0.003219831,6.780754089,0.974484475,34.01831028,0.004871786,0.036572266
453,2134016,200,4707,1042,-232.2231944,0.161313519,0.0003,0.411554661,10410,0.2,0.007870668,0.217461735,0.993029121,1.661622754,0.041791473,0.196337891
453,2136064,200,4712,1043,-218.3879238,0.161311224,0.0003,0.405302885,10420,0.2,0.010782224,137.592041,0.918544069,481.1452087,0.004131534,0.093505859
453,2138112,200,4717,1044,-200.6476064,0.161435753,0.0003,0.406331383,10430,0.2,0.005090961,1.61772716,0.948955104,15.54518537,0.037018046,0.161181641
453,2140160,200,4722,1045,-208.2845742,0.159655467,0.0003,0.407618506,10440,0.2,0.007663775,0.39818427,0.995094817,2.277781666,0.026793413,0.1765625
453,2142208,200,4726,1046,-210.3983609,0.16027464,0.0003,0.415611985,10450,0.2,0.005645569,1.76907444,0.972441792,5.708150641,0.017953271,0.147607422
453,2144256,200,4730,1047,-211.9197524,0.160834,0.0003,0.410235072,10460,0.2,-0.005044155,29.9369278,0.94662137,61.43947439,0.007189118,0.034863281
453,2146304,200,4735,1048,-212.3718279,0.161965355,0.0003,0.405971943,10470,0.2,0.006591447,0.803719223,0.985240235,6.086425318,0.020831078,0.138525391
453,2148352,200,4738,1049,-202.8983979,0.164064839,0.0003,0.392683439,10480,0.2,0.007528598,0.02830977,0.968827683,4.618082101,0.04385922,0.239453125
453,2150400,200,4742,1050,-193.2516053,0.160750136,0.0003,0.392178176,10490,0.2,0.003420321,0.137381122,0.997418007,0.499425652,0.017912684,0.166894531
453,2152448,200,4747,1051,-193.1867385,0.161818221,0.0003,0.405440658,10500,0.2,0.02314587,0.120952599,0.9991651,0.334733132,0.028388597,0.195361328
453,2154496,200,4751,1052,-180.96796,0.161615402,0.0003,0.403404801,10510,0.2,-0.000749575,2.103829622,0.997694749,2.835169575,0.011691446,0.122558594
453,2156544,200,4754,1053,-177.0902233,0.164773971,0.0003,0.392041813,10520,0.2,-0.000202443,0.152897224,0.999334948,0.196717649,0.034504794,0.177197266
453,2158592,200,4759,1054,-169.1745795,0.167182714,0.0003,0.377175817,10530,0.2,0.003015919,1.709623933,0.996903322,1.800295434,0.01196094,0.085253906
453,2160640,200,4764,1055,-166.387549,0.166098744,0.0003,0.373454326,10540,0.2,-0.00287736,0.204857737,0.994057647,1.087450633,0.017514141,0.165039063
453,2162688,200,4769,1056,-160.4221297,0.164350614,0.0003,0.381261151,10550,0.2,0.004387768,0.047541853,0.998774718,0.475997347,0.03332205,0.181005859
453,2164736,200,4773,1057,-159.4074694,0.166422635,0.0003,0.382354011,10560,0.2,0.003710254,0.427708954,0.988468098,1.111876844,0.041318394,0.166894531
453,2166784,200,4778,1058,-161.9864277,0.164839163,0.0003,0.378928224,10570,0.2,0.003964633,0.072800852,0.997985298,1.105155254,0.014543705,0.165234375
453,2168832,200,4782,1059,-179.6153442,0.161491305,0.0003,0.392607316,10580,0.2,0.003814987,0.101863466,0.984750222,0.762069462,0.033409543,0.188378906
453,2170880,200,4786,1060,-173.8136595,0.16140537,0.0003,0.40425862,10590,0.2,0.000711548,11.04221344,0.857669696,66.27722148,0.007260435,0.037255859
453,2172928,200,4791,1061,-169.5093032,0.161866382,0.0003,0.403454703,10600,0.2,0.005305766,0.988649547,0.944483429,7.41730646,0.026689755,0.133398438
453,2174976,200,4796,1062,-174.508761,0.16150862,0.0003,0.403535937,10610,0.2,0.003776436,0.679012537,0.9803601,9.944290737,0.023680225,0.113769531
453,2177024,200,4800,1063,-168.7685076,0.161372647,0.0003,0.404375337,10620,0.2,-0.003370964,46.52052307,0.978286942,34.79979488,0.00684657,0.069384766
453,2179072,200,4804,1064,-171.9424705,0.162262201,0.0003,0.395612074,10630,0.2,0.006204424,0.130537674,0.99882562,0.328787506,0.01712842,0.261914063
453,2181120,200,4809,1065,-173.4658647,0.159087211,0.0003,0.409553323,10640,0.2,0.004197711,0.066700779,0.998739336,0.525691486,0.024905147,0.203417969
453,2183168,200,4814,1066,-168.5766698,0.158546865,0.0003,0.420774259,10650,0.2,0.004046065,0.068041258,0.998785833,0.484220265,0.019057862,0.173144531
453,2185216,200,4817,1067,-165.8524161,0.160880566,0.0003,0.411732693,10660,0.2,0.001377535,0.002935024,0.998691895,0.197292376,0.04308507,0.211621094
453,2187264,200,4821,1068,-164.0752375,0.157812387,0.0003,0.414662953,10670,0.2,-0.000510155,0.019436885,0.995411075,0.963215861,0.011663578,0.127539063
453,2189312,200,4826,1069,-152.889568,0.159666836,0.0003,0.421044962,10680,0.2,0.001110061,0.067607582,0.999800465,0.134283466,0.026221499,0.203759766
453,2191360,200,4831,1070,-153.7820379,0.160601974,0.0003,0.412389017,10690,0.2,0.002717113,0.073319331,0.999446391,0.389634044,0.011694068,0.150146484
453,2193408,200,4835,1071,-158.3235319,0.164327994,0.0003,0.398271144,10700,0.2,-0.004756094,-0.017230984,0.990919326,1.208929202,0.027203986,0.14375
453,2195456,200,4840,1072,-153.2597704,0.168481082,0.0003,0.37538844,10710,0.2,0.002837925,0.048415553,0.997919735,0.658716378,0.012412566,0.091015625
453,2197504,200,4844,1073,-147.7943303,0.17125538,0.0003,0.353624985,10720,0.2,0.007985384,0.169681579,0.997161983,0.224576744,0.057030004,0.162988281
453,2199552,200,4847,1074,-145.9444704,0.169557214,0.0003,0.349942222,10730,0.2,0.002420786,-0.006630182,0.995336943,0.556567964,0.023568492,0.228271484
453,2201600,200,4852,1075,-144.5602791,0.164216161,0.0003,0.369802027,10740,0.2,0.001623232,0.054166615,0.99197872,0.340299491,0.010278943,0.107177734
453,2203648,200,4856,1076,-151.686882,0.168838426,0.0003,0.374573734,10750,0.2,-0.007355534,0.016387928,0.996106492,0.544247591,0.016976459,0.116113281
453,2205696,200,4861,1077,-150.78377,0.168447867,0.0003,0.360820225,10760,0.2,-0.002112193,0.014478322,0.997113238,0.541438774,0.012601836,0.117529297
453,2207744,200,4864,1078,-150.1166953,0.166757792,0.0003,0.367812906,10770,0.2,-0.000897673,-0.012767334,0.999830788,0.093525088,0.015042319,0.186425781
453,2209792,200,4868,1079,-143.2955487,0.164764747,0.0003,0.377037003,10780,0.2,0.00437258,0.065709352,0.998576501,0.264716699,0.02698708,0.160302734
453,2211840,200,4872,1080,-139.768961,0.164804608,0.0003,0.385291345,10790,0.2,0.008067398,0.007926796,0.997852506,0.232447366,0.015915306,0.168847656
454,2213888,200,4875,1081,-134.5150627,0.165464371,0.0003,0.378602786,10800,0.2,0.00612913,0.077890113,0.999861542,0.076117069,0.03223742,0.154345703
454,2215936,200,4879,1082,-145.6559314,0.16525507,0.0003,0.381847537,10810,0.2,-0.002795755,0.009368159,0.992606613,0.548465647,0.022178171,0.150439453
454,2217984,200,4883,1083,-149.4031256,0.165894762,0.0003,0.380004193,10820,0.2,0.000537611,0.358902484,0.996133151,1.885947471,0.005764864,0.088574219
