,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
4,exp_name: hover-aviary-v0_2023-01-22,61440,0.000592,1.0,2048,-0.787592,-0.787634,-0.787555,1.2e-05,30,874.4764719009399
0,exp_name: hover-aviary-v0_2023-01-22,63488,0.00059,1.0,2048,-0.787589,-0.787627,-0.787543,1.2e-05,31,904.4612019062042
1,exp_name: hover-aviary-v0_2023-01-22,65536,0.000593,1.0,2048,-0.787587,-0.78763,-0.787548,1.2e-05,32,934.586226940155
2,exp_name: hover-aviary-v0_2023-01-22,67584,0.000547,1.0,2048,-0.787584,-0.787621,-0.787539,1.2e-05,33,963.5525970458984
3,exp_name: hover-aviary-v0_2023-01-22,69632,0.00049,1.0,2048,-0.787582,-0.787622,-0.787531,1.2e-05,34,991.6930429935455
4,exp_name: hover-aviary-v0_2023-01-22,71680,0.000614,1.0,2048,-0.787579,-0.787616,-0.78754,1.1e-05,35,1022.0737528800964
0,exp_name: hover-aviary-v0_2023-01-22,73728,0.000528,1.0,2048,-0.787576,-0.787624,-0.787537,1.2e-05,36,1050.9549369812012
1,exp_name: hover-aviary-v0_2023-01-22,75776,0.000573,1.0,2048,-0.787574,-0.787613,-0.787529,1.2e-05,37,1080.62664103508
2,exp_name: hover-aviary-v0_2023-01-22,77824,0.000505,1.0,2048,-0.787571,-0.787617,-0.787528,1.2e-05,38,1109.007085800171
3,exp_name: hover-aviary-v0_2023-01-22,79872,0.000563,1.0,2048,-0.787569,-0.787612,-0.787519,1.2e-05,39,1138.4691610336304
4,exp_name: hover-aviary-v0_2023-01-22,81920,0.000524,1.0,2048,-0.787566,-0.787618,-0.787522,1.2e-05,40,1167.2635009288788
0,exp_name: hover-aviary-v0_2023-01-22,83968,0.000569,1.0,2048,-0.787563,-0.787606,-0.78752,1.2e-05,41,1196.920539855957
1,exp_name: hover-aviary-v0_2023-01-22,86016,0.000604,1.0,2048,-0.78756,-0.787603,-0.787514,1.2e-05,42,1227.1527588367462
2,exp_name: hover-aviary-v0_2023-01-22,88064,0.000608,1.0,2048,-0.787558,-0.787594,-0.78751,1.2e-05,43,1257.3921711444855
3,exp_name: hover-aviary-v0_2023-01-22,90112,0.000501,1.0,2048,-0.787555,-0.787596,-0.787508,1.3e-05,44,1285.6658909320831
4,exp_name: hover-aviary-v0_2023-01-22,92160,0.000562,1.0,2048,-0.787552,-0.787591,-0.787504,1.2e-05,45,1315.0659470558167
0,exp_name: hover-aviary-v0_2023-01-22,94208,0.000549,1.0,2048,-0.787549,-0.787591,-0.787505,1.3e-05,46,1344.2199058532715
1,exp_name: hover-aviary-v0_2023-01-22,96256,0.000508,1.0,2048,-0.787547,-0.787584,-0.787503,1.2e-05,47,1372.6745870113373
2,exp_name: hover-aviary-v0_2023-01-22,98304,0.000502,1.0,2048,-0.787545,-0.787583,-0.787496,1.2e-05,48,1400.9561748504639
3,exp_name: hover-aviary-v0_2023-01-22,100352,0.000605,1.0,2048,-0.787542,-0.787581,-0.78749,1.3e-05,49,1431.2587759494781
4,exp_name: hover-aviary-v0_2023-01-22,102400,0.000552,1.0,2048,-0.787539,-0.787583,-0.787501,1.3e-05,50,1460.3839240074158
0,exp_name: hover-aviary-v0_2023-01-22,104448,0.000573,1.0,2048,-0.787536,-0.787583,-0.787489,1.3e-05,51,1489.9892370700836
1,exp_name: hover-aviary-v0_2023-01-22,106496,0.000586,1.0,2048,-0.787533,-0.787577,-0.787495,1.3e-05,52,1520.01038813591
2,exp_name: hover-aviary-v0_2023-01-22,108544,0.000597,1.0,2048,-0.78753,-0.78757,-0.787475,1.3e-05,53,1550.1246809959412
3,exp_name: hover-aviary-v0_2023-01-22,110592,0.000582,1.0,2048,-0.787527,-0.787578,-0.787486,1.3e-05,54,1579.4000430107117
4,exp_name: hover-aviary-v0_2023-01-22,112640,0.000572,1.0,2048,-0.787524,-0.787565,-0.787475,1.2e-05,55,1609.0883281230927
0,exp_name: hover-aviary-v0_2023-01-22,114688,0.000543,1.0,2048,-0.787522,-0.78757,-0.787471,1.3e-05,56,1638.2575528621674
1,exp_name: hover-aviary-v0_2023-01-22,116736,0.000559,1.0,2048,-0.787519,-0.787568,-0.787477,1.3e-05,57,1667.6650190353394
2,exp_name: hover-aviary-v0_2023-01-22,118784,0.000593,1.0,2048,-0.787516,-0.787553,-0.787468,1.3e-05,58,1697.60085105896
3,exp_name: hover-aviary-v0_2023-01-22,120832,0.000594,1.0,2048,-0.787513,-0.787549,-0.787468,1.3e-05,59,1727.6652598381042
4,exp_name: hover-aviary-v0_2023-01-22,122880,0.000555,1.0,2048,-0.78751,-0.787548,-0.787469,1.3e-05,60,1757.0112750530243
0,exp_name: hover-aviary-v0_2023-01-22,124928,0.000594,1.0,2048,-0.787507,-0.787553,-0.787468,1.3e-05,61,1787.0961010456085
1,exp_name: hover-aviary-v0_2023-01-22,126976,0.000574,1.0,2048,-0.787504,-0.787548,-0.787454,1.4e-05,62,1816.7946090698242
2,exp_name: hover-aviary-v0_2023-01-22,129024,0.000607,1.0,2048,-0.787502,-0.787543,-0.787457,1.3e-05,63,1847.1906440258026
3,exp_name: hover-aviary-v0_2023-01-22,131072,0.000609,1.0,2048,-0.787499,-0.787536,-0.787458,1.3e-05,64,1877.4193589687347
4,exp_name: hover-aviary-v0_2023-01-22,133120,0.000601,1.0,2048,-0.787496,-0.787538,-0.787456,1.3e-05,65,1907.5904378890991
0,exp_name: hover-aviary-v0_2023-01-22,135168,0.000571,1.0,2048,-0.787493,-0.787535,-0.787446,1.3e-05,66,1937.1788918972015
1,exp_name: hover-aviary-v0_2023-01-22,137216,0.000584,1.0,2048,-0.78749,-0.787531,-0.787446,1.3e-05,67,1966.6854197978973
2,exp_name: hover-aviary-v0_2023-01-22,139264,0.000589,1.0,2048,-0.787487,-0.78753,-0.787439,1.3e-05,68,1996.588926076889
3,exp_name: hover-aviary-v0_2023-01-22,141312,0.000572,1.0,2048,-0.787484,-0.787527,-0.787435,1.3e-05,69,2026.311329126358
4,exp_name: hover-aviary-v0_2023-01-22,143360,0.000583,1.0,2048,-0.787482,-0.787524,-0.787438,1.4e-05,70,2056.3489220142365
0,exp_name: hover-aviary-v0_2023-01-22,145408,0.000606,1.0,2048,-0.787478,-0.787519,-0.787436,1.3e-05,71,2086.6150081157684
1,exp_name: hover-aviary-v0_2023-01-22,147456,0.000602,1.0,2048,-0.787476,-0.787528,-0.787431,1.3e-05,72,2116.7472310066223
2,exp_name: hover-aviary-v0_2023-01-22,149504,0.000594,1.0,2048,-0.787473,-0.787521,-0.787428,1.4e-05,73,2146.890934944153
3,exp_name: hover-aviary-v0_2023-01-22,151552,0.000607,1.0,2048,-0.78747,-0.787512,-0.787426,1.3e-05,74,2177.1610939502716
4,exp_name: hover-aviary-v0_2023-01-22,153600,0.000619,1.0,2048,-0.787467,-0.787509,-0.787418,1.4e-05,75,2207.6437799930573
0,exp_name: hover-aviary-v0_2023-01-22,155648,0.0006,1.0,2048,-0.787464,-0.787505,-0.787414,1.3e-05,76,2237.82261800766
1,exp_name: hover-aviary-v0_2023-01-22,157696,0.000601,1.0,2048,-0.787461,-0.787515,-0.787418,1.4e-05,77,2267.6479959487915
2,exp_name: hover-aviary-v0_2023-01-22,159744,0.000551,1.0,2048,-0.787458,-0.787506,-0.7874,1.4e-05,78,2296.8804779052734
3,exp_name: hover-aviary-v0_2023-01-22,161792,0.000603,1.0,2048,-0.787456,-0.787498,-0.787417,1.4e-05,79,2326.9305849075317
4,exp_name: hover-aviary-v0_2023-01-22,163840,0.00059,1.0,2048,-0.787452,-0.787497,-0.787411,1.4e-05,80,2357.028154850006
