,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
3,exp_name: hover_ppo_v2_2023-01-24,38912,0.000582,1.0,2048,-0.787626,-0.787666,-0.787589,1.1e-05,19,560.8239867687225
4,exp_name: hover_ppo_v2_2023-01-24,40960,0.000603,1.0,2048,-0.787623,-0.787657,-0.78758,1.1e-05,20,591.0676589012146
0,exp_name: hover_ppo_v2_2023-01-24,43008,0.000542,1.0,2048,-0.78762,-0.787656,-0.787581,1.1e-05,21,619.9856419563293
1,exp_name: hover_ppo_v2_2023-01-24,45056,0.000547,1.0,2048,-0.787616,-0.787653,-0.787578,1.1e-05,22,649.0844848155975
2,exp_name: hover_ppo_v2_2023-01-24,47104,0.000544,1.0,2048,-0.787614,-0.787651,-0.787572,1.1e-05,23,678.0733377933502
3,exp_name: hover_ppo_v2_2023-01-24,49152,0.000555,1.0,2048,-0.787611,-0.787646,-0.787577,1.1e-05,24,707.0296640396118
4,exp_name: hover_ppo_v2_2023-01-24,51200,0.000588,1.0,2048,-0.787609,-0.787648,-0.787569,1.2e-05,25,736.5031538009644
0,exp_name: hover_ppo_v2_2023-01-24,53248,0.000603,1.0,2048,-0.787605,-0.787645,-0.787566,1.1e-05,26,766.4044508934021
1,exp_name: hover_ppo_v2_2023-01-24,55296,0.000572,1.0,2048,-0.787603,-0.78764,-0.787558,1.2e-05,27,795.7066857814789
2,exp_name: hover_ppo_v2_2023-01-24,57344,0.000602,1.0,2048,-0.787599,-0.787636,-0.787559,1.2e-05,28,825.3669149875641
3,exp_name: hover_ppo_v2_2023-01-24,59392,0.000562,1.0,2048,-0.787597,-0.787633,-0.787559,1.1e-05,29,854.423928976059
4,exp_name: hover_ppo_v2_2023-01-24,61440,0.000593,1.0,2048,-0.787594,-0.787635,-0.787561,1.2e-05,30,883.9722828865051
0,exp_name: hover_ppo_v2_2023-01-24,63488,0.000576,1.0,2048,-0.787591,-0.78763,-0.787545,1.2e-05,31,913.3388538360596
1,exp_name: hover_ppo_v2_2023-01-24,65536,0.000556,1.0,2048,-0.787588,-0.787623,-0.787553,1.2e-05,32,942.3267650604248
2,exp_name: hover_ppo_v2_2023-01-24,67584,0.000556,1.0,2048,-0.787585,-0.787623,-0.787544,1.2e-05,33,971.4925889968872
3,exp_name: hover_ppo_v2_2023-01-24,69632,0.000629,1.0,2048,-0.787582,-0.787617,-0.787542,1.2e-05,34,1002.1987769603729
4,exp_name: hover_ppo_v2_2023-01-24,71680,0.000593,1.0,2048,-0.787578,-0.787617,-0.787539,1.2e-05,35,1032.2096898555756
0,exp_name: hover_ppo_v2_2023-01-24,73728,0.000522,1.0,2048,-0.787576,-0.78761,-0.787532,1.2e-05,36,1060.6780588626862
1,exp_name: hover_ppo_v2_2023-01-24,75776,0.000562,1.0,2048,-0.787573,-0.787618,-0.787531,1.2e-05,37,1089.536295890808
2,exp_name: hover_ppo_v2_2023-01-24,77824,0.000566,1.0,2048,-0.787571,-0.78761,-0.787531,1.2e-05,38,1118.9431688785553
3,exp_name: hover_ppo_v2_2023-01-24,79872,0.000568,1.0,2048,-0.787567,-0.787607,-0.787529,1.2e-05,39,1148.3072168827057
4,exp_name: hover_ppo_v2_2023-01-24,81920,0.000578,1.0,2048,-0.787564,-0.787608,-0.787517,1.2e-05,40,1177.744943857193
0,exp_name: hover_ppo_v2_2023-01-24,83968,0.00053,1.0,2048,-0.787562,-0.787604,-0.787516,1.2e-05,41,1206.4616928100586
1,exp_name: hover_ppo_v2_2023-01-24,86016,0.000529,1.0,2048,-0.787558,-0.787595,-0.787513,1.2e-05,42,1235.0725769996643
2,exp_name: hover_ppo_v2_2023-01-24,88064,0.000509,1.0,2048,-0.787555,-0.7876,-0.78751,1.2e-05,43,1263.4780349731445
3,exp_name: hover_ppo_v2_2023-01-24,90112,0.000527,1.0,2048,-0.787553,-0.787594,-0.7875,1.2e-05,44,1292.0613958835602
4,exp_name: hover_ppo_v2_2023-01-24,92160,0.00059,1.0,2048,-0.787549,-0.78759,-0.787504,1.2e-05,45,1321.790734052658
