,experiment,timestep,mean episodic runtime,mean episodic length,eval episodes,mean episodic returns,min episodic returns,max episodic returns,std episodic returns,episodes,training time
4,exp_name: takeoff-aviary-v0_2023-01-22,40960,0.000521,1.0,2048,0.011252,0.01125,0.011254,1e-06,20,566.7026309967041
0,exp_name: takeoff-aviary-v0_2023-01-22,43008,0.000514,1.0,2048,0.011252,0.01125,0.011254,1e-06,21,595.2403402328491
1,exp_name: takeoff-aviary-v0_2023-01-22,45056,0.000459,1.0,2048,0.011252,0.01125,0.011255,1e-06,22,622.414302110672
2,exp_name: takeoff-aviary-v0_2023-01-22,47104,0.000498,1.0,2048,0.011252,0.01125,0.011255,1e-06,23,650.4358508586884
3,exp_name: takeoff-aviary-v0_2023-01-22,49152,0.000503,1.0,2048,0.011252,0.01125,0.011255,1e-06,24,678.4061191082001
4,exp_name: takeoff-aviary-v0_2023-01-22,51200,0.000486,1.0,2048,0.011253,0.01125,0.011254,1e-06,25,706.263503074646
0,exp_name: takeoff-aviary-v0_2023-01-22,53248,0.000522,1.0,2048,0.011253,0.01125,0.011255,1e-06,26,735.0587072372437
1,exp_name: takeoff-aviary-v0_2023-01-22,55296,0.000515,1.0,2048,0.011253,0.011251,0.011255,1e-06,27,763.4751350879669
2,exp_name: takeoff-aviary-v0_2023-01-22,57344,0.000497,1.0,2048,0.011253,0.011251,0.011255,1e-06,28,791.3865640163422
3,exp_name: takeoff-aviary-v0_2023-01-22,59392,0.000533,1.0,2048,0.011253,0.011251,0.011255,1e-06,29,820.2324662208557
4,exp_name: takeoff-aviary-v0_2023-01-22,61440,0.00053,1.0,2048,0.011253,0.011251,0.011255,1e-06,30,848.9003140926361
0,exp_name: takeoff-aviary-v0_2023-01-22,63488,0.000591,1.0,2048,0.011254,0.011251,0.011256,1e-06,31,879.0729250907898
1,exp_name: takeoff-aviary-v0_2023-01-22,65536,0.000527,1.0,2048,0.011254,0.011251,0.011256,1e-06,32,908.157742023468
2,exp_name: takeoff-aviary-v0_2023-01-22,67584,0.000525,1.0,2048,0.011254,0.011252,0.011256,1e-06,33,936.444990158081
3,exp_name: takeoff-aviary-v0_2023-01-22,69632,0.000511,1.0,2048,0.011254,0.011252,0.011257,1e-06,34,964.6835470199585
4,exp_name: takeoff-aviary-v0_2023-01-22,71680,0.000564,1.0,2048,0.011254,0.011252,0.011256,1e-06,35,993.8699061870575
0,exp_name: takeoff-aviary-v0_2023-01-22,73728,0.000597,1.0,2048,0.011254,0.011252,0.011257,1e-06,36,1023.3659920692444
1,exp_name: takeoff-aviary-v0_2023-01-22,75776,0.000532,1.0,2048,0.011255,0.011252,0.011257,1e-06,37,1051.80593085289
2,exp_name: takeoff-aviary-v0_2023-01-22,77824,0.000521,1.0,2048,0.011255,0.011252,0.011257,1e-06,38,1080.3701269626617
3,exp_name: takeoff-aviary-v0_2023-01-22,79872,0.00052,1.0,2048,0.011255,0.011252,0.011258,1e-06,39,1108.7016580104828
4,exp_name: takeoff-aviary-v0_2023-01-22,81920,0.000547,1.0,2048,0.011255,0.011252,0.011258,1e-06,40,1137.6454100608826
0,exp_name: takeoff-aviary-v0_2023-01-22,83968,0.000533,1.0,2048,0.011255,0.011253,0.011258,1e-06,41,1166.2348551750183
1,exp_name: takeoff-aviary-v0_2023-01-22,86016,0.000499,1.0,2048,0.011255,0.011253,0.011258,1e-06,42,1194.5845930576324
2,exp_name: takeoff-aviary-v0_2023-01-22,88064,0.000498,1.0,2048,0.011256,0.011254,0.011258,1e-06,43,1223.0048880577087
3,exp_name: takeoff-aviary-v0_2023-01-22,90112,0.000547,1.0,2048,0.011256,0.011253,0.011258,1e-06,44,1251.9481241703033
4,exp_name: takeoff-aviary-v0_2023-01-22,92160,0.000493,1.0,2048,0.011256,0.011254,0.011259,1e-06,45,1279.7231640815735
